id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,torque,horsepower,fuel_type,fuel_efficiency,engine_type
EN0885,VoltDrive 5,41.0,3285.72,Efficient hybrid engine.,engine,BrandD,17.6,134.11,"(1.17, 0.67, 1.4)","{'Steel': 60, 'Aluminum': 40}",low,346.4,115.0,Hybrid,20.7,hybrid
EN0886,PowerCore 1,23.0,4603.45,High-performance diesel engine.,engine,BrandE,17.35,185.83,"(1.26, 0.76, 0.61)","{'Steel': 60, 'Aluminum': 40}",low,275.1,256.9,Diesel,28.5,diesel
EN0887,DieselMax 4,12.0,3331.03,High-performance diesel engine.,engine,BrandB,17.34,83.9,"(0.66, 0.62, 1.49)","{'Aluminum': 80, 'Titanium': 20}",low,562.4,452.3,Diesel,30.4,hybrid
EN0888,DieselMax 3,29.0,3716.47,Efficient electric engine.,engine,BrandE,17.42,133.62,"(0.7, 1.33, 1.35)","{'Copper': 50, 'Steel': 50}",low,555.4,467.0,Electric,33.1,petrol
EN0889,PowerCore 5,15.0,4241.85,Efficient diesel engine.,engine,BrandE,17.44,197.23,"(1.02, 1.1, 0.63)","{'Steel': 75, 'Iron': 25}",medium,475.1,364.8,Diesel,22.6,petrol
EN0890,PowerCore 9,31.0,4963.91,Advanced petrol engine.,engine,BrandE,17.5,163.43,"(0.84, 0.63, 1.38)","{'Steel': 60, 'Aluminum': 40}",high,275.3,412.0,Petrol,41.8,petrol
EN0891,TorqueX 1,39.0,3775.35,High-performance hybrid engine.,engine,BrandB,17.4,107.77,"(1.42, 1.05, 1.14)","{'Steel': 75, 'Iron': 25}",medium,413.5,205.1,Hybrid,15.8,electric
EN0892,HorsePower 2,3.0,4214.76,Reliable diesel engine.,engine,BrandC,17.4,115.29,"(0.94, 1.48, 1.44)","{'Steel': 75, 'Iron': 25}",high,484.1,235.4,Diesel,44.2,petrol
EN0893,DieselMax 1,5.0,4334.12,Advanced petrol engine.,engine,BrandE,17.5,115.23,"(0.63, 0.96, 0.66)","{'Aluminum': 80, 'Titanium': 20}",low,275.6,455.7,Petrol,28.9,hybrid
EN0894,HorsePower 6,4.0,3083.87,Efficient petrol engine.,engine,BrandA,17.41,180.64,"(1.36, 1.31, 0.96)","{'Copper': 50, 'Steel': 50}",high,567.4,153.7,Petrol,16.3,hybrid
EN0895,HorsePower 7,21.0,4141.76,Efficient petrol engine.,engine,BrandE,17.36,86.15,"(1.26, 0.51, 0.68)","{'Steel': 60, 'Aluminum': 40}",high,227.4,439.6,Petrol,43.7,electric
EN0896,TorqueX 4,32.0,3247.02,Efficient hybrid engine.,engine,BrandA,17.3,156.27,"(0.8, 1.07, 0.96)","{'Aluminum': 80, 'Titanium': 20}",low,418.4,201.6,Hybrid,34.5,petrol
EN0897,PowerCore 4,13.0,4608.0,Reliable electric engine.,engine,BrandC,17.34,103.68,"(1.32, 0.77, 0.51)","{'Steel': 75, 'Iron': 25}",medium,567.2,414.9,Electric,49.1,hybrid
EN0898,TorqueX 8,2.0,3989.66,High-performance diesel engine.,engine,BrandA,17.33,129.32,"(1.35, 1.33, 0.92)","{'Copper': 50, 'Steel': 50}",high,598.7,408.6,Diesel,42.2,petrol
EN0899,PowerCore 8,47.0,3341.69,Efficient electric engine.,engine,BrandE,17.43,136.79,"(0.54, 0.71, 0.85)","{'Copper': 50, 'Steel': 50}",medium,224.4,442.1,Electric,35.5,hybrid
EN0900,PowerCore 3,24.0,3367.09,Reliable hybrid engine.,engine,BrandB,17.38,154.15,"(0.51, 0.9, 1.27)","{'Steel': 60, 'Aluminum': 40}",medium,459.3,119.2,Hybrid,35.8,hybrid
EN0901,DieselMax 9,24.0,3369.09,Reliable diesel engine.,engine,BrandD,17.44,185.55,"(0.9, 1.5, 0.91)","{'Copper': 50, 'Steel': 50}",medium,448.4,109.7,Diesel,15.5,diesel
EN0902,DieselMax 6,4.0,3468.14,Reliable diesel engine.,engine,BrandC,17.38,192.99,"(1.16, 1.41, 1.03)","{'Steel': 75, 'Iron': 25}",low,357.3,410.9,Diesel,24.6,hybrid
EN0903,TorqueX 7,40.0,2609.74,Advanced electric engine.,engine,BrandD,17.52,84.23,"(1.1, 0.77, 0.52)","{'Steel': 70, 'Aluminum': 30}",low,455.8,103.5,Electric,31.7,electric
EN0904,HorsePower 1,12.0,3801.03,Reliable petrol engine.,engine,BrandB,17.59,137.9,"(0.87, 0.6, 0.94)","{'Steel': 75, 'Iron': 25}",low,416.5,437.8,Petrol,18.3,hybrid
EN0905,TorqueX 7,18.0,2727.23,Efficient petrol engine.,engine,BrandA,17.35,136.37,"(0.78, 1.39, 0.71)","{'Steel': 70, 'Aluminum': 30}",medium,406.9,144.8,Petrol,22.9,hybrid
EN0906,DieselMax 6,41.0,1505.18,Reliable hybrid engine.,engine,BrandB,17.37,146.63,"(1.45, 0.66, 0.6)","{'Steel': 75, 'Iron': 25}",low,583.9,324.2,Hybrid,17.2,hybrid
EN0907,VoltDrive 1,11.0,2213.81,Efficient petrol engine.,engine,BrandC,17.6,83.59,"(1.0, 0.71, 1.33)","{'Steel': 70, 'Aluminum': 30}",low,275.3,183.7,Petrol,41.4,hybrid
EN0908,VoltDrive 7,30.0,2587.24,Efficient petrol engine.,engine,BrandD,17.45,155.48,"(1.21, 1.31, 1.03)","{'Steel': 60, 'Aluminum': 40}",high,399.4,370.4,Petrol,43.8,diesel
EN0909,HorsePower 3,45.0,3250.99,Efficient petrol engine.,engine,BrandA,17.49,165.29,"(0.99, 1.04, 1.01)","{'Aluminum': 80, 'Titanium': 20}",low,577.3,358.5,Petrol,40.8,hybrid
EN0910,VoltDrive 4,4.0,1633.99,Efficient electric engine.,engine,BrandC,17.52,103.39,"(0.78, 1.24, 1.46)","{'Steel': 70, 'Aluminum': 30}",medium,565.7,202.8,Electric,33.5,hybrid
EN0911,HorsePower 3,23.0,1516.38,Reliable petrol engine.,engine,BrandD,17.56,160.11,"(0.55, 1.1, 1.49)","{'Steel': 75, 'Iron': 25}",high,215.3,404.7,Petrol,22.1,diesel
EN0912,VoltDrive 9,31.0,3635.89,High-performance diesel engine.,engine,BrandD,17.53,167.7,"(1.44, 1.11, 1.14)","{'Steel': 70, 'Aluminum': 30}",medium,317.2,221.2,Diesel,24.6,hybrid
EN0913,TorqueX 7,24.0,2967.31,Efficient diesel engine.,engine,BrandE,17.57,157.39,"(0.61, 0.66, 0.78)","{'Steel': 60, 'Aluminum': 40}",medium,557.6,448.9,Diesel,42.4,electric
EN0914,TorqueX 5,29.0,3277.86,High-performance electric engine.,engine,BrandC,17.34,95.71,"(0.63, 1.23, 0.79)","{'Copper': 50, 'Steel': 50}",medium,508.0,276.5,Electric,29.2,hybrid
EN0915,PowerCore 2,6.0,4891.3,Efficient electric engine.,engine,BrandC,17.34,133.01,"(1.37, 0.55, 0.88)","{'Copper': 50, 'Steel': 50}",medium,500.5,185.5,Electric,11.5,electric
EN0916,DieselMax 2,11.0,2833.51,Reliable electric engine.,engine,BrandE,17.37,172.58,"(1.15, 1.38, 0.84)","{'Aluminum': 80, 'Titanium': 20}",high,367.8,174.2,Electric,45.1,petrol
EN0917,PowerCore 8,41.0,4119.45,Efficient diesel engine.,engine,BrandA,17.57,181.03,"(1.0, 1.41, 0.58)","{'Steel': 70, 'Aluminum': 30}",low,414.3,336.9,Diesel,40.4,petrol
EN0918,HorsePower 9,43.0,4483.67,Efficient diesel engine.,engine,BrandD,17.59,198.61,"(0.94, 1.15, 1.28)","{'Steel': 70, 'Aluminum': 30}",medium,433.8,214.5,Diesel,47.7,hybrid
EN0919,TorqueX 9,18.0,1543.94,High-performance diesel engine.,engine,BrandC,17.58,176.72,"(1.29, 1.1, 0.82)","{'Aluminum': 80, 'Titanium': 20}",medium,597.2,422.0,Diesel,11.7,diesel
EN0920,TorqueX 4,9.0,3169.64,High-performance diesel engine.,engine,BrandB,17.3,139.98,"(1.13, 1.36, 0.52)","{'Aluminum': 80, 'Titanium': 20}",medium,341.2,274.9,Diesel,21.8,petrol
EN0921,PowerCore 6,3.0,2415.67,Efficient electric engine.,engine,BrandC,17.53,120.94,"(1.02, 0.85, 1.24)","{'Steel': 75, 'Iron': 25}",medium,522.5,397.9,Electric,34.5,petrol
EN0922,DieselMax 1,11.0,4195.05,High-performance hybrid engine.,engine,BrandC,17.44,127.03,"(1.16, 0.74, 1.45)","{'Copper': 50, 'Steel': 50}",low,505.2,435.9,Hybrid,23.9,petrol
EN0923,VoltDrive 5,20.0,2005.06,Reliable hybrid engine.,engine,BrandC,17.36,110.81,"(0.71, 0.76, 0.92)","{'Steel': 60, 'Aluminum': 40}",low,420.1,165.5,Hybrid,25.0,petrol
EN0924,VoltDrive 8,46.0,3851.01,Efficient electric engine.,engine,BrandA,17.37,185.1,"(0.71, 0.99, 1.41)","{'Aluminum': 80, 'Titanium': 20}",medium,574.9,436.9,Electric,41.9,diesel
EN0925,PowerCore 1,14.0,3787.08,High-performance diesel engine.,engine,BrandA,17.53,181.03,"(1.23, 0.54, 1.47)","{'Steel': 60, 'Aluminum': 40}",high,314.8,259.4,Diesel,29.1,hybrid
EN0926,DieselMax 2,20.0,4070.84,Reliable hybrid engine.,engine,BrandD,17.47,146.62,"(1.2, 1.32, 0.74)","{'Steel': 60, 'Aluminum': 40}",high,537.3,410.4,Hybrid,29.6,diesel
EN0927,HorsePower 8,30.0,3913.39,Efficient petrol engine.,engine,BrandD,17.31,183.19,"(1.41, 1.19, 0.7)","{'Copper': 50, 'Steel': 50}",high,536.3,237.5,Petrol,26.9,diesel
EN0928,HorsePower 8,12.0,3713.07,Advanced diesel engine.,engine,BrandC,17.34,85.03,"(1.16, 0.6, 1.14)","{'Steel': 70, 'Aluminum': 30}",high,591.7,482.9,Diesel,20.9,diesel
EN0929,PowerCore 3,22.0,4378.36,Efficient diesel engine.,engine,BrandB,17.33,183.95,"(1.11, 0.51, 0.98)","{'Steel': 75, 'Iron': 25}",medium,219.0,412.6,Diesel,10.7,diesel
EN0930,HorsePower 1,35.0,3717.07,Reliable hybrid engine.,engine,BrandD,17.56,138.25,"(0.58, 1.14, 0.98)","{'Steel': 60, 'Aluminum': 40}",low,595.1,204.5,Hybrid,16.1,petrol
EN0931,HorsePower 7,4.0,3050.9,Advanced petrol engine.,engine,BrandA,17.5,120.87,"(1.08, 1.44, 1.01)","{'Copper': 50, 'Steel': 50}",low,435.6,271.1,Petrol,30.4,diesel
EN0932,HorsePower 3,44.0,4278.32,Advanced diesel engine.,engine,BrandA,17.34,152.0,"(0.87, 0.97, 0.78)","{'Steel': 60, 'Aluminum': 40}",low,205.1,115.4,Diesel,42.3,diesel
EN0933,DieselMax 6,15.0,3464.76,Advanced hybrid engine.,engine,BrandB,17.59,111.4,"(0.93, 1.34, 1.33)","{'Steel': 75, 'Iron': 25}",low,465.5,269.3,Hybrid,37.9,hybrid
EN0934,TorqueX 8,10.0,1935.0,Advanced petrol engine.,engine,BrandD,17.53,195.38,"(1.21, 1.09, 1.03)","{'Steel': 75, 'Iron': 25}",low,320.2,251.7,Petrol,49.0,hybrid
EN0935,TorqueX 9,23.0,2918.64,Reliable diesel engine.,engine,BrandA,17.53,97.07,"(1.45, 1.4, 0.99)","{'Steel': 60, 'Aluminum': 40}",high,465.8,359.3,Diesel,43.4,petrol
EN0936,TorqueX 5,12.0,1812.76,Efficient petrol engine.,engine,BrandD,17.48,99.15,"(0.65, 0.94, 0.6)","{'Steel': 75, 'Iron': 25}",high,411.7,365.7,Petrol,16.0,hybrid
EN0937,DieselMax 7,13.0,4824.29,Reliable diesel engine.,engine,BrandC,17.46,100.27,"(1.4, 0.78, 1.29)","{'Copper': 50, 'Steel': 50}",medium,514.0,178.6,Diesel,42.3,electric
EN0938,TorqueX 6,44.0,2475.1,High-performance hybrid engine.,engine,BrandD,17.34,172.75,"(0.81, 1.17, 0.55)","{'Steel': 70, 'Aluminum': 30}",high,546.6,263.9,Hybrid,35.0,diesel
EN0939,DieselMax 6,48.0,2692.47,High-performance hybrid engine.,engine,BrandB,17.55,157.27,"(1.49, 1.29, 0.65)","{'Steel': 75, 'Iron': 25}",medium,530.4,185.8,Hybrid,29.8,petrol
EN0940,VoltDrive 7,23.0,2884.44,Efficient hybrid engine.,engine,BrandC,17.6,166.09,"(0.59, 1.39, 0.51)","{'Copper': 50, 'Steel': 50}",high,416.2,382.8,Hybrid,44.8,electric
EN0941,DieselMax 3,4.0,3489.16,High-performance electric engine.,engine,BrandC,17.56,147.2,"(1.39, 1.29, 0.57)","{'Steel': 70, 'Aluminum': 30}",low,433.9,193.2,Electric,14.8,hybrid
EN0942,VoltDrive 3,24.0,1852.71,Reliable petrol engine.,engine,BrandB,17.39,130.82,"(1.28, 1.46, 1.45)","{'Steel': 75, 'Iron': 25}",medium,551.2,345.3,Petrol,40.3,hybrid
EN0943,HorsePower 9,44.0,2243.05,Efficient diesel engine.,engine,BrandC,17.37,152.34,"(1.43, 0.72, 0.73)","{'Steel': 75, 'Iron': 25}",low,268.6,137.7,Diesel,28.2,electric
EN0944,DieselMax 7,31.0,1565.17,Advanced electric engine.,engine,BrandC,17.42,155.78,"(1.17, 0.9, 1.49)","{'Steel': 60, 'Aluminum': 40}",high,491.6,149.8,Electric,27.1,electric
EN0945,PowerCore 3,6.0,3424.35,Advanced hybrid engine.,engine,BrandA,17.39,128.11,"(0.54, 0.7, 1.43)","{'Steel': 75, 'Iron': 25}",high,506.0,124.3,Hybrid,11.3,hybrid
EN0946,PowerCore 5,35.0,2866.94,Efficient petrol engine.,engine,BrandC,17.32,120.94,"(0.52, 0.95, 0.7)","{'Steel': 60, 'Aluminum': 40}",high,229.9,443.4,Petrol,30.8,diesel
EN0947,HorsePower 5,15.0,4069.12,Reliable hybrid engine.,engine,BrandC,17.32,189.97,"(1.21, 0.98, 1.38)","{'Steel': 75, 'Iron': 25}",medium,372.4,312.1,Hybrid,45.9,petrol
EN0948,TorqueX 6,26.0,3696.82,Efficient petrol engine.,engine,BrandA,17.46,192.44,"(0.66, 1.3, 1.33)","{'Copper': 50, 'Steel': 50}",medium,428.6,134.1,Petrol,15.6,petrol
EN0949,PowerCore 6,13.0,2498.23,Reliable electric engine.,engine,BrandB,17.53,136.17,"(0.92, 0.79, 1.02)","{'Aluminum': 80, 'Titanium': 20}",medium,251.5,113.5,Electric,13.5,electric
EN0950,HorsePower 3,15.0,4558.19,Efficient electric engine.,engine,BrandB,17.48,121.67,"(1.43, 1.2, 1.31)","{'Aluminum': 80, 'Titanium': 20}",high,584.5,240.1,Electric,29.5,electric
EN0951,VoltDrive 6,26.0,3102.03,Advanced diesel engine.,engine,BrandC,17.37,146.7,"(1.38, 1.38, 1.15)","{'Steel': 70, 'Aluminum': 30}",high,344.3,362.1,Diesel,36.6,electric
EN0952,TorqueX 7,36.0,3444.4,High-performance diesel engine.,engine,BrandC,17.32,82.8,"(1.26, 1.44, 0.88)","{'Steel': 75, 'Iron': 25}",high,232.6,240.5,Diesel,17.8,hybrid
EN0953,TorqueX 8,21.0,1587.38,Efficient electric engine.,engine,BrandE,17.32,157.76,"(1.26, 0.85, 1.14)","{'Copper': 50, 'Steel': 50}",low,555.5,194.2,Electric,43.4,electric
EN0954,PowerCore 7,19.0,1690.82,Reliable diesel engine.,engine,BrandB,17.46,156.3,"(0.99, 1.26, 0.75)","{'Steel': 60, 'Aluminum': 40}",low,240.4,189.6,Diesel,19.3,diesel
EN0955,DieselMax 4,42.0,3431.46,High-performance diesel engine.,engine,BrandE,17.34,194.43,"(1.23, 1.15, 1.07)","{'Aluminum': 80, 'Titanium': 20}",medium,466.6,219.9,Diesel,22.5,petrol
EN0956,DieselMax 9,2.0,4052.17,Advanced electric engine.,engine,BrandB,17.53,180.17,"(1.06, 0.56, 0.88)","{'Aluminum': 80, 'Titanium': 20}",high,486.1,253.6,Electric,14.7,electric
EN0957,VoltDrive 9,49.0,3319.58,High-performance diesel engine.,engine,BrandD,17.52,164.6,"(1.24, 1.5, 0.79)","{'Steel': 70, 'Aluminum': 30}",medium,430.6,318.1,Diesel,18.2,electric
EN0958,TorqueX 9,45.0,3235.94,Advanced electric engine.,engine,BrandD,17.33,104.58,"(0.92, 0.77, 1.04)","{'Aluminum': 80, 'Titanium': 20}",low,328.3,417.9,Electric,43.4,hybrid
EN0959,HorsePower 9,32.0,4285.21,Efficient diesel engine.,engine,BrandC,17.35,124.66,"(1.06, 0.6, 0.61)","{'Steel': 60, 'Aluminum': 40}",high,403.7,211.0,Diesel,50.0,electric
EN0960,VoltDrive 2,41.0,4808.86,High-performance hybrid engine.,engine,BrandE,17.35,146.99,"(1.11, 1.25, 1.48)","{'Steel': 70, 'Aluminum': 30}",high,361.6,214.8,Hybrid,24.9,petrol
EN0961,TorqueX 5,32.0,4330.48,Reliable hybrid engine.,engine,BrandC,17.56,165.88,"(1.48, 0.86, 1.23)","{'Steel': 75, 'Iron': 25}",medium,434.0,367.0,Hybrid,28.5,electric
EN0962,TorqueX 6,11.0,4995.8,Reliable hybrid engine.,engine,BrandD,17.51,192.78,"(1.1, 1.15, 0.95)","{'Copper': 50, 'Steel': 50}",medium,470.2,354.9,Hybrid,36.9,diesel
EN0963,TorqueX 5,32.0,3165.42,High-performance electric engine.,engine,BrandA,17.31,124.61,"(1.1, 1.02, 0.72)","{'Copper': 50, 'Steel': 50}",high,247.5,360.0,Electric,10.1,petrol
EN0964,DieselMax 4,44.0,4449.04,Advanced diesel engine.,engine,BrandA,17.51,179.12,"(1.04, 1.46, 0.56)","{'Aluminum': 80, 'Titanium': 20}",low,258.4,246.5,Diesel,27.3,electric
EN0965,VoltDrive 5,26.0,4010.9,Reliable petrol engine.,engine,BrandE,17.45,125.37,"(1.29, 1.43, 1.15)","{'Steel': 70, 'Aluminum': 30}",high,397.2,383.9,Petrol,11.5,hybrid
EN0966,PowerCore 6,4.0,3235.9,High-performance electric engine.,engine,BrandD,17.38,182.41,"(0.81, 1.21, 0.69)","{'Copper': 50, 'Steel': 50}",low,286.0,262.6,Electric,39.7,electric
EN0967,PowerCore 7,50.0,1656.42,Efficient hybrid engine.,engine,BrandC,17.59,106.4,"(0.85, 0.53, 1.49)","{'Copper': 50, 'Steel': 50}",high,225.1,190.9,Hybrid,37.3,diesel
EN0968,DieselMax 2,46.0,4389.56,High-performance electric engine.,engine,BrandB,17.38,118.15,"(1.07, 1.13, 0.58)","{'Aluminum': 80, 'Titanium': 20}",high,221.4,403.4,Electric,18.7,hybrid
EN0969,PowerCore 6,38.0,2618.03,High-performance petrol engine.,engine,BrandD,17.47,196.84,"(1.39, 0.52, 1.28)","{'Aluminum': 80, 'Titanium': 20}",high,356.1,176.7,Petrol,33.7,hybrid
EN0970,VoltDrive 8,4.0,3084.41,Reliable petrol engine.,engine,BrandD,17.56,150.09,"(1.38, 1.0, 0.73)","{'Aluminum': 80, 'Titanium': 20}",high,391.7,432.0,Petrol,19.5,petrol
EN0971,VoltDrive 2,27.0,3582.23,High-performance petrol engine.,engine,BrandA,17.47,199.52,"(1.39, 0.99, 0.76)","{'Steel': 70, 'Aluminum': 30}",high,546.7,450.4,Petrol,26.1,petrol
EN0972,HorsePower 7,20.0,2370.91,High-performance petrol engine.,engine,BrandD,17.38,97.78,"(0.64, 0.71, 1.05)","{'Copper': 50, 'Steel': 50}",high,403.7,353.9,Petrol,39.0,petrol
EN0973,DieselMax 8,48.0,2884.05,Efficient petrol engine.,engine,BrandA,17.49,124.83,"(1.28, 0.95, 0.98)","{'Steel': 75, 'Iron': 25}",high,508.7,416.2,Petrol,18.4,petrol
EN0974,TorqueX 6,3.0,4057.49,Advanced hybrid engine.,engine,BrandC,17.55,113.14,"(1.49, 0.94, 1.09)","{'Steel': 75, 'Iron': 25}",high,590.0,272.3,Hybrid,46.5,diesel
EN0975,TorqueX 5,26.0,4417.27,Efficient diesel engine.,engine,BrandB,17.51,120.91,"(1.09, 1.45, 1.02)","{'Steel': 70, 'Aluminum': 30}",high,556.3,312.8,Diesel,47.4,hybrid
EN0976,VoltDrive 2,47.0,3778.27,Efficient petrol engine.,engine,BrandE,17.44,146.08,"(0.58, 1.39, 1.27)","{'Steel': 70, 'Aluminum': 30}",medium,373.4,182.5,Petrol,47.1,petrol
EN0977,VoltDrive 6,32.0,3140.74,Efficient hybrid engine.,engine,BrandD,17.5,172.1,"(1.03, 1.05, 0.76)","{'Steel': 75, 'Iron': 25}",high,305.1,192.4,Hybrid,31.4,petrol
EN0978,DieselMax 8,18.0,3238.0,Reliable hybrid engine.,engine,BrandA,17.42,92.46,"(0.94, 1.22, 0.84)","{'Steel': 75, 'Iron': 25}",low,314.1,379.4,Hybrid,19.4,petrol
EN0979,HorsePower 3,18.0,2934.59,Reliable diesel engine.,engine,BrandB,17.34,124.54,"(1.46, 0.92, 1.01)","{'Copper': 50, 'Steel': 50}",high,251.8,361.0,Diesel,39.1,electric
EN0980,DieselMax 2,42.0,4807.26,Reliable diesel engine.,engine,BrandD,17.6,164.06,"(1.41, 1.04, 1.1)","{'Steel': 75, 'Iron': 25}",high,279.2,213.9,Diesel,48.6,petrol
EN0981,DieselMax 1,46.0,3375.62,Reliable diesel engine.,engine,BrandB,17.36,119.48,"(0.71, 1.23, 0.85)","{'Aluminum': 80, 'Titanium': 20}",low,512.1,412.2,Diesel,17.2,diesel
EN0982,DieselMax 1,5.0,4964.84,Advanced petrol engine.,engine,BrandA,17.44,151.17,"(0.86, 0.78, 1.4)","{'Aluminum': 80, 'Titanium': 20}",medium,482.6,378.0,Petrol,14.7,petrol
EN0983,VoltDrive 5,5.0,2670.2,High-performance diesel engine.,engine,BrandB,17.49,89.9,"(0.58, 1.14, 0.79)","{'Steel': 60, 'Aluminum': 40}",medium,534.5,238.7,Diesel,18.3,diesel
EN0984,VoltDrive 4,4.0,2987.76,Efficient hybrid engine.,engine,BrandC,17.56,193.6,"(0.85, 0.91, 0.75)","{'Steel': 70, 'Aluminum': 30}",medium,250.0,459.0,Hybrid,17.4,hybrid
EN0985,VoltDrive 8,10.0,4738.31,High-performance hybrid engine.,engine,BrandE,17.55,97.71,"(1.42, 0.84, 0.96)","{'Aluminum': 80, 'Titanium': 20}",low,201.7,412.3,Hybrid,21.3,electric
EN0986,DieselMax 2,12.0,2508.26,Reliable electric engine.,engine,BrandA,17.59,86.94,"(0.52, 0.66, 0.89)","{'Copper': 50, 'Steel': 50}",medium,259.0,243.9,Electric,14.4,diesel
EN0987,DieselMax 5,27.0,4960.1,Advanced electric engine.,engine,BrandE,17.57,134.38,"(1.24, 0.6, 0.9)","{'Copper': 50, 'Steel': 50}",medium,591.5,148.6,Electric,45.1,electric
EN0988,VoltDrive 9,11.0,4209.44,Efficient diesel engine.,engine,BrandD,17.42,192.57,"(1.43, 0.9, 0.92)","{'Steel': 75, 'Iron': 25}",high,307.6,246.1,Diesel,38.3,hybrid
EN0989,VoltDrive 2,28.0,1620.3,High-performance diesel engine.,engine,BrandC,17.42,129.45,"(1.39, 0.68, 0.7)","{'Aluminum': 80, 'Titanium': 20}",high,509.7,482.4,Diesel,17.3,petrol
EN0990,VoltDrive 7,15.0,4397.22,Efficient electric engine.,engine,BrandB,17.5,86.25,"(0.72, 0.82, 1.49)","{'Steel': 70, 'Aluminum': 30}",low,361.3,149.4,Electric,30.2,diesel
EN0991,VoltDrive 1,49.0,4487.41,Advanced electric engine.,engine,BrandE,17.48,154.54,"(0.64, 0.96, 1.1)","{'Aluminum': 80, 'Titanium': 20}",high,213.3,475.5,Electric,25.6,petrol
EN0992,VoltDrive 1,43.0,3141.2,High-performance hybrid engine.,engine,BrandC,17.57,129.62,"(1.08, 0.78, 1.04)","{'Steel': 60, 'Aluminum': 40}",high,331.5,114.9,Hybrid,20.6,petrol
EN0993,HorsePower 2,2.0,4225.9,Efficient petrol engine.,engine,BrandD,17.55,149.92,"(1.22, 1.36, 1.14)","{'Steel': 75, 'Iron': 25}",medium,216.9,206.0,Petrol,34.0,electric
EN0994,HorsePower 8,11.0,2510.71,High-performance diesel engine.,engine,BrandD,17.5,131.99,"(1.05, 1.23, 1.28)","{'Aluminum': 80, 'Titanium': 20}",medium,531.3,367.6,Diesel,35.5,petrol
EN0995,DieselMax 1,49.0,3240.89,High-performance electric engine.,engine,BrandB,17.5,137.84,"(1.46, 0.7, 0.72)","{'Steel': 60, 'Aluminum': 40}",low,489.2,108.5,Electric,28.8,diesel
EN0996,PowerCore 2,46.0,1760.16,Advanced petrol engine.,engine,BrandA,17.36,93.3,"(1.12, 1.31, 1.31)","{'Copper': 50, 'Steel': 50}",high,553.5,159.0,Petrol,28.2,petrol
EN0997,HorsePower 3,12.0,2957.77,Reliable electric engine.,engine,BrandB,17.55,101.52,"(0.85, 1.39, 0.76)","{'Steel': 60, 'Aluminum': 40}",medium,322.7,362.7,Electric,49.9,hybrid
EN0998,PowerCore 8,24.0,2222.05,High-performance petrol engine.,engine,BrandD,17.46,176.62,"(1.43, 0.66, 0.94)","{'Steel': 60, 'Aluminum': 40}",high,486.4,315.8,Petrol,21.1,diesel
EN0999,TorqueX 2,25.0,2895.2,Reliable hybrid engine.,engine,BrandA,17.44,116.98,"(0.98, 1.46, 1.36)","{'Steel': 60, 'Aluminum': 40}",medium,290.4,273.7,Hybrid,40.8,diesel
EN1000,PowerCore 5,25.0,4875.85,Reliable petrol engine.,engine,BrandE,17.52,131.39,"(1.19, 0.9, 0.52)","{'Steel': 75, 'Iron': 25}",low,205.9,129.6,Petrol,28.8,petrol
