id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,voltage,amperage,power_inout,avg_lifespan,temperature_rating,battery_type
BA9355,AmpPro 4,46,218.95,High-capacity battery.,battery,BrandC,17.07,5.31,"(0.33, 0.37, 0.46)","{'Lead': 62, 'Acid': 38}",undefined,16.5,127.6,2105.4,3283,47,nickel-cadmium
BA9486,EnergyCore 4,44,220.43,Durable battery.,battery,BrandA,17.21,4.05,"(0.44, 0.35, 0.36)","{'Lead': 60, 'Acid': 40}",undefined,18.3,190.3,3482.49,3512,42,lithium-ion
BA6432,EnergyCore 9,24,200.69,High-capacity battery.,battery,BrandC,17.83,4.28,"(0.35, 0.4, 0.46)","{'Lead': 69, 'Acid': 31}",low,17.8,194.7,3465.66,3112,50,nickel-cadmium
BA7494,EnergyCore 5,4,198.03,Durable battery.,battery,BrandB,17.3,5.49,"(0.45, 0.41, 0.49)","{'Lead': 51, 'Acid': 43}",low,19.8,173.3,3431.34,3638,9,lithium-ion
BA6576,VoltPlus 6,23,199.69,Durable battery.,battery,BrandC,17.66,3.96,"(0.42, 0.44, 0.33)","{'Lead': 55, 'Acid': 38}",high,17.4,106.2,1847.88,3359,32,nickel-cadmium
BA3912,AmpPro 8,11,121.46,Durable battery.,battery,BrandD,17.92,4.6,"(0.42, 0.45, 0.48)","{'Lead': 66, 'Acid': 43}",low,19.2,165.1,3169.92,4056,5,nickel-cadmium
BA4818,PowerMax 9,12,223.46,Reliable battery.,battery,BrandA,17.25,4.37,"(0.32, 0.39, 0.44)","{'Lead': 58, 'Acid': 36}",medium,17.0,101.7,1728.9,3458,34,nickel-cadmium
BA2991,AmpPro 5,48,184.47,Long-lasting battery.,battery,BrandA,17.15,4.38,"(0.36, 0.43, 0.41)","{'Lead': 56, 'Acid': 46}",medium,22.7,181.1,4110.97,4457,40,alkaline
BA8934,EnergyCore 1,9,155.17,Reliable battery.,battery,BrandB,17.49,5.06,"(0.37, 0.41, 0.34)","{'Lead': 63, 'Acid': 45}",medium,15.2,185.8,2824.16,4686,-8,lithium-ion
BA2382,EnergyCore 6,20,167.4,High-capacity battery.,battery,BrandD,17.53,4.71,"(0.31, 0.38, 0.33)","{'Lead': 50, 'Acid': 40}",low,16.9,152.4,2575.56,4044,5,alkaline
BA8811,PowerMax 5,44,197.56,Durable battery.,battery,BrandA,17.35,4.31,"(0.49, 0.44, 0.38)","{'Lead': 54, 'Acid': 47}",medium,18.6,120.5,2241.3,3216,35,lithium-ion
BA7733,AmpPro 4,4,184.88,Reliable battery.,battery,BrandC,17.52,5.12,"(0.34, 0.31, 0.46)","{'Lead': 51, 'Acid': 34}",medium,14.4,164.4,2367.36,3247,19,nickel-cadmium
BA8384,AmpPro 1,21,113.03,Long-lasting battery.,battery,BrandB,17.09,3.9,"(0.48, 0.36, 0.33)","{'Lead': 50, 'Acid': 50}",medium,22.0,112.3,2470.6,3928,43,nickel-cadmium
BA8881,VoltPlus 4,16,222.45,Durable battery.,battery,BrandA,17.38,5.53,"(0.47, 0.46, 0.35)","{'Lead': 62, 'Acid': 44}",undefined,18.0,161.2,2901.6,4330,-1,lithium-ion
BA4217,PowerMax 6,9,245.54,Long-lasting battery.,battery,BrandC,17.01,3.8,"(0.31, 0.44, 0.33)","{'Lead': 64, 'Acid': 36}",low,16.9,101.5,1715.35,3973,14,nickel-cadmium
BA9675,AmpPro 9,8,199.85,High-capacity battery.,battery,BrandB,17.65,4.17,"(0.36, 0.38, 0.36)","{'Lead': 69, 'Acid': 32}",high,16.2,198.1,3209.22,4736,34,alkaline
BA1027,EnergyCore 5,29,244.04,Reliable battery.,battery,BrandD,17.3,3.65,"(0.48, 0.41, 0.42)","{'Lead': 50, 'Acid': 48}",medium,23.0,196.7,4524.1,3490,44,nickel-cadmium
BA9609,PowerMax 6,44,137.67,Durable battery.,battery,BrandD,17.23,3.7,"(0.41, 0.49, 0.43)","{'Lead': 67, 'Acid': 35}",high,15.6,160.0,2496.0,3389,-3,alkaline
BA8146,VoltPlus 3,1,157.48,Durable battery.,battery,BrandB,17.88,4.98,"(0.39, 0.35, 0.31)","{'Lead': 56, 'Acid': 38}",low,13.5,106.0,1431.0,4947,11,alkaline
BA3298,VoltPlus 2,43,181.34,Reliable battery.,battery,BrandC,17.11,5.21,"(0.36, 0.33, 0.41)","{'Lead': 50, 'Acid': 48}",undefined,17.8,114.0,2029.2,4600,-1,alkaline
BA7040,AmpPro 2,3,102.88,Durable battery.,battery,BrandC,17.99,4.2,"(0.31, 0.33, 0.45)","{'Lead': 51, 'Acid': 37}",low,18.4,108.9,2003.76,3239,-9,alkaline
BA6935,PowerMax 1,45,162.23,Durable battery.,battery,BrandA,17.01,5.12,"(0.42, 0.45, 0.45)","{'Lead': 56, 'Acid': 47}",medium,18.2,151.4,2755.48,4743,49,lead acid
BA5503,AmpPro 3,40,186.12,Reliable battery.,battery,BrandB,17.31,3.2,"(0.35, 0.38, 0.36)","{'Lead': 50, 'Acid': 36}",low,18.6,132.2,2458.92,4755,18,lithium-ion
BA2156,VoltPlus 9,43,210.29,Reliable battery.,battery,BrandA,17.68,4.44,"(0.3, 0.37, 0.35)","{'Lead': 58, 'Acid': 38}",undefined,17.4,151.7,2639.58,4816,6,lead acid
BA8172,PowerMax 8,12,143.59,Durable battery.,battery,BrandA,17.86,4.58,"(0.4, 0.45, 0.37)","{'Lead': 60, 'Acid': 50}",medium,13.5,103.7,1399.95,4802,16,lithium-ion
BA8071,VoltPlus 6,43,181.14,High-capacity battery.,battery,BrandC,17.64,3.04,"(0.3, 0.41, 0.42)","{'Lead': 57, 'Acid': 37}",medium,15.8,179.3,2832.94,3510,33,nickel-cadmium
BA6066,AmpPro 2,33,155.16,Durable battery.,battery,BrandA,17.87,4.18,"(0.41, 0.34, 0.47)","{'Lead': 53, 'Acid': 38}",undefined,14.0,131.3,1838.2,3998,41,nickel-cadmium
BA5361,AmpPro 4,28,239.58,Durable battery.,battery,BrandD,17.0,4.99,"(0.36, 0.31, 0.31)","{'Lead': 66, 'Acid': 41}",undefined,23.9,119.8,2863.22,3260,48,lithium-ion
BA4924,AmpPro 6,20,105.58,Long-lasting battery.,battery,BrandB,17.53,4.65,"(0.45, 0.4, 0.35)","{'Lead': 58, 'Acid': 36}",medium,22.8,173.9,3964.92,4963,39,lead acid
BA2443,AmpPro 8,49,182.3,Reliable battery.,battery,BrandC,17.86,3.26,"(0.38, 0.33, 0.43)","{'Lead': 57, 'Acid': 35}",low,22.4,186.9,4186.56,4461,14,lithium-ion
BA7101,AmpPro 9,34,194.75,High-capacity battery.,battery,BrandA,17.69,4.2,"(0.45, 0.46, 0.42)","{'Lead': 51, 'Acid': 34}",undefined,23.3,181.5,4228.95,3933,43,alkaline
BA1534,PowerMax 8,34,159.92,Durable battery.,battery,BrandD,17.17,4.81,"(0.47, 0.47, 0.46)","{'Lead': 50, 'Acid': 36}",high,21.0,136.6,2868.6,3958,12,alkaline
BA5989,AmpPro 1,14,218.51,Reliable battery.,battery,BrandD,17.27,3.53,"(0.4, 0.3, 0.34)","{'Lead': 57, 'Acid': 34}",medium,15.6,126.7,1976.52,4931,26,lithium-ion
BA2652,VoltPlus 1,37,157.94,Reliable battery.,battery,BrandC,17.5,5.27,"(0.37, 0.46, 0.38)","{'Lead': 68, 'Acid': 33}",low,22.3,175.4,3911.42,3355,12,lead acid
BA9000,PowerMax 9,31,189.87,Long-lasting battery.,battery,BrandD,17.08,5.25,"(0.4, 0.31, 0.32)","{'Lead': 63, 'Acid': 34}",high,12.8,184.0,2355.2,4941,23,lithium-ion
BA5698,AmpPro 9,28,154.56,Long-lasting battery.,battery,BrandA,17.58,3.32,"(0.45, 0.44, 0.41)","{'Lead': 70, 'Acid': 33}",low,22.1,161.9,3577.99,4392,40,nickel-cadmium
BA5334,EnergyCore 3,26,177.43,Reliable battery.,battery,BrandA,17.3,5.87,"(0.47, 0.41, 0.48)","{'Lead': 58, 'Acid': 45}",medium,22.6,151.3,3419.38,3999,48,alkaline
BA1364,VoltPlus 9,3,207.14,High-capacity battery.,battery,BrandD,17.4,3.05,"(0.34, 0.38, 0.43)","{'Lead': 50, 'Acid': 37}",high,16.4,139.0,2279.6,4806,31,alkaline
BA7340,PowerMax 2,4,141.19,High-capacity battery.,battery,BrandC,17.85,3.94,"(0.4, 0.39, 0.37)","{'Lead': 55, 'Acid': 38}",low,13.1,145.9,1911.29,3093,31,lead acid
BA5940,PowerMax 9,43,220.29,High-capacity battery.,battery,BrandC,17.99,4.13,"(0.35, 0.39, 0.33)","{'Lead': 69, 'Acid': 43}",undefined,13.3,164.0,2181.2,4542,1,alkaline
BA2866,VoltPlus 7,3,100.86,Durable battery.,battery,BrandB,17.04,3.84,"(0.36, 0.4, 0.4)","{'Lead': 61, 'Acid': 45}",high,18.9,191.2,3613.68,3956,11,nickel-cadmium
BA6354,PowerMax 4,28,103.4,Long-lasting battery.,battery,BrandC,17.42,4.48,"(0.34, 0.32, 0.3)","{'Lead': 70, 'Acid': 48}",undefined,21.5,196.5,4224.75,3214,-8,nickel-cadmium
BA4231,EnergyCore 4,16,168.31,Long-lasting battery.,battery,BrandA,17.93,5.67,"(0.43, 0.44, 0.34)","{'Lead': 59, 'Acid': 39}",medium,16.9,182.2,3079.18,4321,37,lead acid
BA4156,PowerMax 5,22,178.37,High-capacity battery.,battery,BrandB,17.7,5.69,"(0.43, 0.46, 0.45)","{'Lead': 64, 'Acid': 40}",low,21.1,153.0,3228.3,3835,50,lithium-ion
BA5670,PowerMax 6,27,221.76,Long-lasting battery.,battery,BrandB,17.12,4.79,"(0.34, 0.44, 0.48)","{'Lead': 54, 'Acid': 46}",undefined,14.4,114.4,1647.36,4874,42,lead acid
BA3599,AmpPro 9,22,226.34,Durable battery.,battery,BrandA,17.29,4.54,"(0.38, 0.45, 0.35)","{'Lead': 50, 'Acid': 32}",medium,18.0,156.5,2817.0,4859,-4,alkaline
BA9974,VoltPlus 7,30,243.66,Durable battery.,battery,BrandA,17.7,5.1,"(0.44, 0.42, 0.48)","{'Lead': 61, 'Acid': 48}",high,13.0,127.5,1657.5,3815,41,lead acid
BA4394,EnergyCore 3,4,156.86,Reliable battery.,battery,BrandD,17.49,5.74,"(0.47, 0.31, 0.32)","{'Lead': 61, 'Acid': 31}",high,19.2,147.3,2828.16,3584,30,alkaline
BA2737,PowerMax 8,24,149.32,Long-lasting battery.,battery,BrandB,17.52,5.87,"(0.4, 0.46, 0.4)","{'Lead': 58, 'Acid': 44}",medium,16.3,124.3,2026.09,5000,38,alkaline
BA5770,VoltPlus 7,36,202.5,Long-lasting battery.,battery,BrandC,17.46,5.84,"(0.36, 0.48, 0.4)","{'Lead': 62, 'Acid': 35}",undefined,16.3,160.2,2611.26,3930,13,nickel-cadmium
BA7282,EnergyCore 2,26,139.56,Durable battery.,battery,BrandD,17.98,4.56,"(0.48, 0.37, 0.35)","{'Lead': 53, 'Acid': 45}",medium,22.6,194.0,4384.4,3633,-5,lithium-ion
BA4163,AmpPro 3,46,123.03,High-capacity battery.,battery,BrandD,17.46,5.72,"(0.34, 0.39, 0.33)","{'Lead': 68, 'Acid': 43}",undefined,21.5,107.7,2315.55,3845,43,nickel-cadmium
BA4846,EnergyCore 7,48,201.77,High-capacity battery.,battery,BrandA,17.83,5.4,"(0.35, 0.32, 0.31)","{'Lead': 56, 'Acid': 30}",high,21.4,196.7,4209.38,3225,19,lithium-ion
BA5594,VoltPlus 2,33,124.25,High-capacity battery.,battery,BrandD,17.66,4.16,"(0.41, 0.41, 0.35)","{'Lead': 59, 'Acid': 35}",low,15.1,130.2,1966.02,3125,20,lead acid
BA3751,EnergyCore 6,41,247.3,High-capacity battery.,battery,BrandB,17.38,3.62,"(0.41, 0.32, 0.48)","{'Lead': 68, 'Acid': 43}",high,18.3,182.8,3345.24,4970,13,lithium-ion
BA7134,PowerMax 5,40,235.68,Long-lasting battery.,battery,BrandB,17.25,4.98,"(0.42, 0.42, 0.46)","{'Lead': 60, 'Acid': 41}",undefined,16.3,104.1,1696.83,3339,27,nickel-cadmium
BA1292,AmpPro 6,48,132.52,Long-lasting battery.,battery,BrandC,17.54,3.7,"(0.44, 0.38, 0.44)","{'Lead': 65, 'Acid': 40}",low,16.6,102.5,1701.5,4572,22,lithium-ion
BA2379,PowerMax 5,48,104.72,Reliable battery.,battery,BrandB,17.27,4.48,"(0.5, 0.47, 0.43)","{'Lead': 67, 'Acid': 37}",high,12.2,153.1,1867.82,3437,26,lead acid
BA4398,VoltPlus 7,1,115.5,High-capacity battery.,battery,BrandA,17.39,3.39,"(0.4, 0.46, 0.34)","{'Lead': 56, 'Acid': 40}",undefined,18.5,188.5,3487.25,4328,10,lead acid
BA5138,PowerMax 9,38,158.13,Reliable battery.,battery,BrandC,17.42,5.5,"(0.34, 0.33, 0.35)","{'Lead': 57, 'Acid': 33}",medium,18.9,144.9,2738.61,4867,48,nickel-cadmium
BA7529,EnergyCore 1,18,188.61,Durable battery.,battery,BrandC,17.89,5.09,"(0.34, 0.48, 0.49)","{'Lead': 52, 'Acid': 47}",low,15.9,113.6,1806.24,4021,2,nickel-cadmium
BA7172,EnergyCore 5,11,226.38,Reliable battery.,battery,BrandB,17.28,3.3,"(0.34, 0.48, 0.42)","{'Lead': 67, 'Acid': 42}",high,13.3,179.4,2386.02,4016,25,alkaline
BA9952,AmpPro 1,44,118.64,High-capacity battery.,battery,BrandC,17.22,3.41,"(0.5, 0.3, 0.47)","{'Lead': 55, 'Acid': 46}",medium,21.8,150.9,3289.62,4073,27,nickel-cadmium
BA5912,VoltPlus 4,40,161.31,Durable battery.,battery,BrandC,17.72,5.21,"(0.41, 0.49, 0.39)","{'Lead': 50, 'Acid': 40}",undefined,13.1,146.8,1923.08,4450,24,alkaline
BA8256,AmpPro 5,14,218.4,Durable battery.,battery,BrandC,17.38,3.99,"(0.35, 0.35, 0.38)","{'Lead': 50, 'Acid': 30}",low,12.9,194.8,2512.92,3614,-10,nickel-cadmium
BA9508,VoltPlus 6,47,240.04,High-capacity battery.,battery,BrandB,17.08,5.48,"(0.48, 0.44, 0.46)","{'Lead': 62, 'Acid': 39}",low,17.7,178.9,3166.53,4979,-1,lead acid
BA8651,VoltPlus 2,36,210.98,High-capacity battery.,battery,BrandA,17.55,3.34,"(0.32, 0.4, 0.42)","{'Lead': 68, 'Acid': 42}",high,20.4,188.7,3849.48,3254,-7,alkaline
BA5549,VoltPlus 2,22,214.38,Durable battery.,battery,BrandC,17.38,5.59,"(0.38, 0.37, 0.41)","{'Lead': 66, 'Acid': 47}",high,21.4,197.5,4226.5,3463,-7,nickel-cadmium
BA5772,VoltPlus 9,13,240.66,High-capacity battery.,battery,BrandB,17.76,3.36,"(0.32, 0.36, 0.32)","{'Lead': 53, 'Acid': 32}",high,18.9,120.7,2281.23,3887,-1,alkaline
BA1644,PowerMax 5,1,146.2,Reliable battery.,battery,BrandA,17.46,3.36,"(0.33, 0.33, 0.48)","{'Lead': 63, 'Acid': 33}",high,18.1,167.9,3038.99,3056,-3,lithium-ion
BA5379,AmpPro 8,44,143.74,Reliable battery.,battery,BrandB,17.36,5.12,"(0.4, 0.48, 0.42)","{'Lead': 54, 'Acid': 44}",undefined,15.2,144.1,2190.32,3543,34,lithium-ion
BA8342,VoltPlus 2,31,150.5,High-capacity battery.,battery,BrandD,17.37,3.47,"(0.31, 0.32, 0.36)","{'Lead': 68, 'Acid': 31}",high,22.5,161.9,3642.75,4857,11,alkaline
BA8034,AmpPro 1,28,240.91,Reliable battery.,battery,BrandB,17.35,4.51,"(0.45, 0.38, 0.37)","{'Lead': 54, 'Acid': 44}",medium,13.5,123.1,1661.85,4973,34,lithium-ion
BA9046,VoltPlus 5,10,220.02,Reliable battery.,battery,BrandC,17.04,5.8,"(0.49, 0.36, 0.34)","{'Lead': 57, 'Acid': 47}",undefined,15.3,133.7,2045.61,4691,18,alkaline
BA9582,PowerMax 3,6,156.65,Reliable battery.,battery,BrandA,17.14,4.71,"(0.46, 0.31, 0.33)","{'Lead': 58, 'Acid': 36}",low,16.0,195.3,3124.8,4973,-2,nickel-cadmium
BA7753,AmpPro 1,16,233.35,Long-lasting battery.,battery,BrandA,17.73,5.08,"(0.47, 0.34, 0.46)","{'Lead': 55, 'Acid': 45}",high,15.5,168.1,2605.55,4685,29,lithium-ion
BA4721,AmpPro 5,40,240.62,High-capacity battery.,battery,BrandA,17.76,4.7,"(0.33, 0.41, 0.44)","{'Lead': 55, 'Acid': 46}",low,23.9,149.9,3582.61,4205,-4,nickel-cadmium
BA2408,PowerMax 3,38,128.98,Reliable battery.,battery,BrandC,17.26,5.95,"(0.39, 0.33, 0.46)","{'Lead': 64, 'Acid': 32}",undefined,12.4,181.8,2254.32,4200,18,nickel-cadmium
BA7947,EnergyCore 7,12,134.05,Durable battery.,battery,BrandD,17.09,3.35,"(0.34, 0.46, 0.32)","{'Lead': 60, 'Acid': 47}",high,19.4,174.6,3387.24,3001,-5,lithium-ion
BA2513,PowerMax 4,20,139.7,Reliable battery.,battery,BrandB,17.66,3.3,"(0.47, 0.48, 0.35)","{'Lead': 62, 'Acid': 39}",low,21.0,125.1,2627.1,4499,17,lead acid
BA9215,EnergyCore 6,23,198.38,High-capacity battery.,battery,BrandA,17.2,5.4,"(0.32, 0.42, 0.38)","{'Lead': 54, 'Acid': 34}",medium,19.1,185.1,3535.41,3823,10,lead acid
BA6437,AmpPro 4,7,189.01,High-capacity battery.,battery,BrandA,17.27,4.23,"(0.37, 0.41, 0.37)","{'Lead': 50, 'Acid': 45}",undefined,18.0,108.9,1960.2,4019,-3,lead acid
BA1065,EnergyCore 8,23,190.99,Reliable battery.,battery,BrandB,17.18,4.18,"(0.44, 0.31, 0.39)","{'Lead': 63, 'Acid': 35}",high,21.2,180.0,3816.0,3655,19,lithium-ion
BA8393,EnergyCore 5,40,218.39,Long-lasting battery.,battery,BrandB,17.64,3.1,"(0.48, 0.49, 0.49)","{'Lead': 67, 'Acid': 49}",low,13.7,129.1,1768.67,3578,39,lithium-ion
BA5565,VoltPlus 3,13,207.08,Reliable battery.,battery,BrandA,17.33,3.15,"(0.44, 0.33, 0.31)","{'Lead': 58, 'Acid': 35}",high,23.6,166.4,3927.04,3982,6,lithium-ion
BA4308,VoltPlus 2,40,196.68,Reliable battery.,battery,BrandB,17.12,4.26,"(0.38, 0.38, 0.43)","{'Lead': 61, 'Acid': 49}",low,17.0,142.9,2429.3,3924,6,nickel-cadmium
BA1029,AmpPro 9,5,138.47,Long-lasting battery.,battery,BrandB,17.57,3.97,"(0.3, 0.41, 0.47)","{'Lead': 55, 'Acid': 47}",high,23.8,192.0,4569.6,3552,3,alkaline
BA6102,EnergyCore 1,20,156.08,Durable battery.,battery,BrandB,17.58,5.27,"(0.37, 0.37, 0.33)","{'Lead': 66, 'Acid': 36}",high,18.1,124.9,2260.69,4024,30,lead acid
BA6601,PowerMax 3,2,215.52,Reliable battery.,battery,BrandC,17.25,5.87,"(0.47, 0.3, 0.48)","{'Lead': 62, 'Acid': 32}",undefined,22.0,174.9,3847.8,3618,20,lithium-ion
BA3831,VoltPlus 1,23,239.82,Long-lasting battery.,battery,BrandA,17.36,4.83,"(0.44, 0.38, 0.35)","{'Lead': 50, 'Acid': 34}",high,18.6,196.0,3645.6,4302,35,nickel-cadmium
BA3094,EnergyCore 3,27,217.54,Reliable battery.,battery,BrandD,17.43,5.44,"(0.33, 0.49, 0.36)","{'Lead': 70, 'Acid': 38}",high,13.6,179.9,2446.64,3841,28,nickel-cadmium
BA2294,VoltPlus 9,16,218.92,High-capacity battery.,battery,BrandB,17.71,5.99,"(0.44, 0.45, 0.3)","{'Lead': 57, 'Acid': 31}",low,17.2,127.1,2186.12,3101,25,nickel-cadmium
BA7436,AmpPro 3,2,232.98,High-capacity battery.,battery,BrandA,17.16,3.52,"(0.42, 0.4, 0.46)","{'Lead': 62, 'Acid': 30}",undefined,13.7,184.1,2522.17,3385,5,alkaline
BA2120,VoltPlus 8,4,113.76,Long-lasting battery.,battery,BrandC,17.33,5.12,"(0.46, 0.34, 0.47)","{'Lead': 54, 'Acid': 33}",undefined,23.4,192.9,4513.86,3011,20,nickel-cadmium
BA7753,AmpPro 4,11,124.1,High-capacity battery.,battery,BrandB,17.84,5.39,"(0.37, 0.47, 0.38)","{'Lead': 50, 'Acid': 49}",low,14.2,119.8,1701.16,4846,-10,nickel-cadmium
BA1386,PowerMax 8,27,113.33,High-capacity battery.,battery,BrandA,17.33,3.03,"(0.5, 0.4, 0.37)","{'Lead': 64, 'Acid': 32}",medium,20.1,180.0,3618.0,4654,50,alkaline
BA9517,PowerMax 5,43,229.47,Reliable battery.,battery,BrandB,17.17,3.79,"(0.3, 0.36, 0.32)","{'Lead': 51, 'Acid': 33}",high,22.5,170.1,3827.25,4510,6,alkaline
