id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,voltage,amperage,power_inout,avg_lifespan,temperature_rating,display_type
IN6916,InfoStar 6,23,481.8,Compact infotainment system.,infotainment,BrandA,17.29,2.99,"(0.58, 0.74, 0.62)","{'Glass': 54, 'Plastic': 44}",medium,5.6,2.0,11.2,3035,31,led
IN2300,SmartDash 9,35,349.81,Compact infotainment system.,infotainment,BrandA,17.4,2.0,"(0.54, 0.95, 0.81)","{'Glass': 56, 'Plastic': 56}",high,11.2,2.9,32.48,3202,26,tft
IN7645,AutoConnect 1,33,260.07,Feature-rich infotainment system.,infotainment,BrandD,17.59,2.29,"(0.69, 0.55, 1.0)","{'Glass': 41, 'Plastic': 59}",high,7.5,2.2,16.5,3099,-8,led
IN6060,InfoStar 9,33,356.27,Compact infotainment system.,infotainment,BrandA,17.3,2.64,"(0.86, 0.56, 0.65)","{'Glass': 43, 'Plastic': 46}",undefined,8.0,1.5,12.0,2488,49,lcd
IN8322,InfoStar 1,32,408.25,Compact infotainment system.,infotainment,BrandB,17.65,2.96,"(0.61, 0.9, 0.96)","{'Glass': 53, 'Plastic': 44}",low,7.5,2.7,20.25,3103,59,lcd
IN7667,AutoConnect 7,46,237.66,High-resolution infotainment system.,infotainment,BrandC,17.3,2.67,"(0.64, 0.97, 0.67)","{'Glass': 58, 'Plastic': 52}",low,8.8,2.1,18.48,4862,29,led
IN2811,InfoStar 2,38,312.81,Advanced infotainment system.,infotainment,BrandD,17.92,2.04,"(0.67, 0.79, 0.89)","{'Glass': 41, 'Plastic': 57}",undefined,6.0,1.1,6.6,2426,32,led
IN9078,SmartDash 7,22,497.55,Compact infotainment system.,infotainment,BrandC,17.11,2.41,"(0.53, 0.8, 0.93)","{'Glass': 44, 'Plastic': 46}",medium,7.6,2.6,19.76,4628,32,lcd
IN7384,DriveVision 9,2,210.03,Feature-rich infotainment system.,infotainment,BrandA,17.94,2.1,"(0.64, 0.75, 0.56)","{'Glass': 40, 'Plastic': 46}",undefined,7.2,2.6,18.72,2238,36,lcd
IN4288,AutoConnect 3,41,427.83,High-resolution infotainment system.,infotainment,BrandD,17.36,2.94,"(0.55, 0.67, 0.59)","{'Glass': 55, 'Plastic': 55}",high,5.3,1.6,8.48,4887,41,tft
IN8535,DriveVision 5,7,385.56,Feature-rich infotainment system.,infotainment,BrandB,17.43,2.65,"(0.64, 0.76, 0.54)","{'Glass': 46, 'Plastic': 44}",undefined,11.3,2.0,22.6,3579,5,tft
IN6666,InfoStar 7,11,432.17,High-resolution infotainment system.,infotainment,BrandC,17.56,2.7,"(0.75, 0.57, 0.79)","{'Glass': 58, 'Plastic': 49}",undefined,11.0,2.8,30.8,4307,5,lcd
IN8125,InfoStar 9,36,270.68,Advanced infotainment system.,infotainment,BrandD,17.97,2.99,"(0.59, 0.51, 0.88)","{'Glass': 46, 'Plastic': 51}",medium,8.7,2.3,20.01,3785,41,lcd
IN2189,SmartDash 7,16,257.15,High-resolution infotainment system.,infotainment,BrandA,17.81,2.71,"(0.77, 0.68, 0.93)","{'Glass': 51, 'Plastic': 49}",low,8.6,2.5,21.5,2461,1,oled
IN1244,InfoStar 8,9,328.26,Feature-rich infotainment system.,infotainment,BrandA,17.93,2.69,"(0.88, 0.63, 0.67)","{'Glass': 45, 'Plastic': 52}",medium,10.1,3.0,30.3,4260,0,oled
IN1872,SmartDash 2,38,326.03,Advanced infotainment system.,infotainment,BrandC,17.78,2.67,"(0.85, 0.52, 0.9)","{'Glass': 57, 'Plastic': 57}",low,7.6,1.5,11.4,4890,7,tft
IN4463,AutoConnect 8,39,292.31,Compact infotainment system.,infotainment,BrandB,17.82,2.16,"(0.85, 0.7, 0.96)","{'Glass': 47, 'Plastic': 44}",undefined,7.3,1.6,11.68,2291,14,lcd
IN7079,SmartDash 5,29,415.06,Feature-rich infotainment system.,infotainment,BrandA,17.96,2.47,"(0.8, 0.78, 0.95)","{'Glass': 42, 'Plastic': 44}",low,9.1,2.6,23.66,4774,59,tft
IN3930,InfoStar 3,33,280.04,Advanced infotainment system.,infotainment,BrandA,17.17,2.99,"(0.74, 0.51, 0.72)","{'Glass': 54, 'Plastic': 59}",low,10.9,2.0,21.8,2656,55,tft
IN7598,DriveVision 2,20,343.19,High-resolution infotainment system.,infotainment,BrandA,17.34,2.14,"(0.72, 0.99, 0.68)","{'Glass': 50, 'Plastic': 43}",high,10.1,1.5,15.15,2114,54,tft
IN8503,AutoConnect 8,19,460.49,Feature-rich infotainment system.,infotainment,BrandB,17.18,2.93,"(0.89, 0.61, 0.53)","{'Glass': 57, 'Plastic': 47}",medium,10.8,1.2,12.96,2025,-10,oled
IN9360,SmartDash 8,21,376.68,Feature-rich infotainment system.,infotainment,BrandC,17.94,2.03,"(0.78, 0.86, 0.62)","{'Glass': 45, 'Plastic': 42}",medium,8.9,2.1,18.69,3704,18,tft
IN1838,AutoConnect 7,15,325.81,Feature-rich infotainment system.,infotainment,BrandA,17.36,2.02,"(0.92, 0.73, 0.58)","{'Glass': 41, 'Plastic': 50}",low,7.2,1.6,11.52,2909,4,lcd
IN4835,InfoStar 2,42,335.39,Compact infotainment system.,infotainment,BrandD,17.25,2.72,"(0.97, 0.94, 0.96)","{'Glass': 60, 'Plastic': 47}",low,8.8,1.3,11.44,2375,6,oled
IN2543,InfoStar 8,34,284.66,Feature-rich infotainment system.,infotainment,BrandA,17.92,2.96,"(0.61, 0.78, 0.51)","{'Glass': 41, 'Plastic': 46}",medium,5.3,3.0,15.9,3159,6,oled
IN3484,SmartDash 5,5,335.89,Advanced infotainment system.,infotainment,BrandC,17.56,2.29,"(0.69, 0.57, 0.59)","{'Glass': 43, 'Plastic': 54}",low,9.1,1.8,16.38,3382,32,oled
IN9113,SmartDash 4,12,479.9,Compact infotainment system.,infotainment,BrandB,17.15,2.74,"(0.68, 0.57, 0.94)","{'Glass': 45, 'Plastic': 51}",high,11.0,2.4,26.4,2563,51,oled
IN7829,DriveVision 6,20,439.78,High-resolution infotainment system.,infotainment,BrandC,17.44,2.39,"(0.75, 0.66, 0.58)","{'Glass': 44, 'Plastic': 58}",medium,9.4,2.8,26.32,3823,38,led
IN3530,InfoStar 6,2,273.75,Compact infotainment system.,infotainment,BrandB,17.04,2.21,"(0.68, 0.81, 0.95)","{'Glass': 57, 'Plastic': 60}",undefined,9.0,2.8,25.2,2159,-7,lcd
IN8512,SmartDash 8,7,467.79,Compact infotainment system.,infotainment,BrandD,17.05,2.43,"(0.64, 0.58, 0.8)","{'Glass': 59, 'Plastic': 46}",undefined,6.1,2.9,17.69,2766,33,oled
IN1476,DriveVision 1,1,386.68,High-resolution infotainment system.,infotainment,BrandB,17.23,2.97,"(0.95, 0.54, 0.77)","{'Glass': 50, 'Plastic': 51}",low,10.7,1.2,12.84,3252,28,tft
IN7785,SmartDash 3,46,249.32,Feature-rich infotainment system.,infotainment,BrandD,17.53,2.39,"(0.62, 0.7, 0.88)","{'Glass': 54, 'Plastic': 40}",undefined,10.4,2.0,20.8,4204,8,tft
IN1630,AutoConnect 8,1,226.36,Advanced infotainment system.,infotainment,BrandD,17.61,2.99,"(0.62, 0.68, 0.71)","{'Glass': 54, 'Plastic': 52}",medium,11.3,1.7,19.21,4037,53,led
IN6311,InfoStar 1,47,208.07,Compact infotainment system.,infotainment,BrandC,17.23,2.63,"(0.77, 0.67, 0.96)","{'Glass': 42, 'Plastic': 49}",undefined,10.9,2.2,23.98,3811,7,tft
IN3072,AutoConnect 5,13,328.24,Feature-rich infotainment system.,infotainment,BrandD,17.76,2.91,"(0.92, 0.95, 0.81)","{'Glass': 44, 'Plastic': 59}",undefined,9.1,2.4,21.84,4222,37,lcd
IN7684,DriveVision 7,27,338.5,Advanced infotainment system.,infotainment,BrandC,17.95,2.9,"(0.63, 0.99, 0.91)","{'Glass': 40, 'Plastic': 48}",medium,7.2,2.0,14.4,2298,50,oled
IN7324,AutoConnect 3,25,324.8,Feature-rich infotainment system.,infotainment,BrandB,17.44,2.27,"(0.75, 0.5, 0.82)","{'Glass': 57, 'Plastic': 53}",medium,5.5,2.9,15.95,4827,42,oled
IN8668,InfoStar 6,35,262.44,Compact infotainment system.,infotainment,BrandC,17.89,2.72,"(0.81, 0.7, 0.53)","{'Glass': 40, 'Plastic': 60}",high,9.6,2.2,21.12,2833,5,led
IN8711,DriveVision 9,38,277.37,High-resolution infotainment system.,infotainment,BrandC,17.45,2.78,"(0.99, 0.59, 0.96)","{'Glass': 58, 'Plastic': 48}",high,7.3,2.0,14.6,3865,6,lcd
IN9474,SmartDash 4,13,298.01,High-resolution infotainment system.,infotainment,BrandD,17.51,2.91,"(0.93, 0.95, 0.69)","{'Glass': 50, 'Plastic': 44}",medium,11.4,1.0,11.4,4600,52,tft
IN4509,AutoConnect 1,13,406.92,High-resolution infotainment system.,infotainment,BrandA,17.13,2.27,"(0.95, 0.97, 0.88)","{'Glass': 44, 'Plastic': 51}",undefined,9.5,2.9,27.55,4879,-6,lcd
IN4445,InfoStar 9,22,335.98,Feature-rich infotainment system.,infotainment,BrandB,17.97,2.24,"(0.61, 0.63, 0.95)","{'Glass': 60, 'Plastic': 44}",low,5.7,1.4,7.98,4809,-7,lcd
IN9489,AutoConnect 8,38,312.14,Feature-rich infotainment system.,infotainment,BrandC,17.46,2.11,"(0.64, 0.76, 0.77)","{'Glass': 40, 'Plastic': 54}",medium,10.7,2.9,31.03,3547,50,tft
IN7984,AutoConnect 4,21,318.91,High-resolution infotainment system.,infotainment,BrandA,17.45,2.61,"(0.91, 0.7, 0.77)","{'Glass': 52, 'Plastic': 53}",low,8.5,2.3,19.55,3965,6,led
IN5122,InfoStar 9,2,427.04,Advanced infotainment system.,infotainment,BrandC,17.92,2.15,"(0.7, 1.0, 0.63)","{'Glass': 47, 'Plastic': 59}",undefined,8.6,2.1,18.06,4515,0,led
IN6009,InfoStar 9,48,206.64,Advanced infotainment system.,infotainment,BrandD,17.45,2.93,"(0.62, 0.79, 0.81)","{'Glass': 52, 'Plastic': 60}",undefined,12.0,2.5,30.0,3873,-10,tft
IN5427,DriveVision 2,42,400.01,Compact infotainment system.,infotainment,BrandC,17.09,2.53,"(0.76, 0.83, 0.8)","{'Glass': 47, 'Plastic': 42}",low,5.4,2.4,12.96,2288,50,tft
IN7917,AutoConnect 2,46,343.85,Compact infotainment system.,infotainment,BrandD,17.41,2.35,"(0.72, 0.75, 0.99)","{'Glass': 43, 'Plastic': 45}",medium,10.6,2.7,28.62,2590,5,oled
IN2326,InfoStar 5,43,339.79,Compact infotainment system.,infotainment,BrandB,17.62,2.78,"(0.85, 0.54, 0.93)","{'Glass': 54, 'Plastic': 57}",low,5.1,2.2,11.22,3603,49,oled
IN1869,AutoConnect 4,8,342.07,Compact infotainment system.,infotainment,BrandA,17.51,2.33,"(0.64, 0.87, 0.91)","{'Glass': 43, 'Plastic': 48}",high,9.4,1.4,13.16,4829,59,led
IN3623,InfoStar 6,5,218.29,High-resolution infotainment system.,infotainment,BrandA,17.74,2.52,"(0.94, 0.84, 0.66)","{'Glass': 58, 'Plastic': 48}",medium,7.8,1.6,12.48,4148,-7,oled
IN7423,InfoStar 8,2,305.09,Advanced infotainment system.,infotainment,BrandD,17.57,2.15,"(0.72, 1.0, 0.52)","{'Glass': 45, 'Plastic': 42}",high,10.1,1.6,16.16,3387,50,lcd
IN8316,InfoStar 3,33,323.32,High-resolution infotainment system.,infotainment,BrandA,17.42,2.65,"(0.86, 0.55, 0.79)","{'Glass': 52, 'Plastic': 41}",low,5.5,2.7,14.85,4541,-3,lcd
IN5488,SmartDash 3,28,325.26,High-resolution infotainment system.,infotainment,BrandC,17.19,2.98,"(0.96, 0.61, 0.98)","{'Glass': 48, 'Plastic': 59}",undefined,7.8,2.6,20.28,4757,57,oled
IN3599,SmartDash 8,10,462.59,Feature-rich infotainment system.,infotainment,BrandA,17.93,2.21,"(0.85, 0.51, 0.98)","{'Glass': 50, 'Plastic': 44}",low,5.6,1.5,8.4,3508,7,tft
IN5593,AutoConnect 7,22,495.22,High-resolution infotainment system.,infotainment,BrandC,17.68,2.02,"(0.91, 0.96, 0.53)","{'Glass': 53, 'Plastic': 59}",medium,9.7,1.6,15.52,2632,31,led
IN4788,DriveVision 5,36,378.14,Feature-rich infotainment system.,infotainment,BrandC,17.61,2.91,"(0.82, 0.56, 0.56)","{'Glass': 52, 'Plastic': 59}",low,5.6,1.4,7.84,3089,-8,lcd
IN4243,SmartDash 9,20,318.24,Advanced infotainment system.,infotainment,BrandA,17.28,2.16,"(0.6, 0.87, 0.93)","{'Glass': 46, 'Plastic': 47}",low,11.8,1.7,20.06,2614,49,lcd
IN2256,InfoStar 2,46,367.6,High-resolution infotainment system.,infotainment,BrandA,17.32,2.22,"(0.89, 0.83, 0.83)","{'Glass': 56, 'Plastic': 42}",undefined,9.2,1.4,12.88,3555,47,lcd
IN4244,AutoConnect 5,23,237.06,Advanced infotainment system.,infotainment,BrandB,17.86,2.19,"(0.98, 0.98, 0.58)","{'Glass': 41, 'Plastic': 44}",undefined,11.4,2.6,29.64,3368,21,tft
IN7795,SmartDash 9,5,290.76,High-resolution infotainment system.,infotainment,BrandD,17.97,2.44,"(0.82, 0.93, 0.99)","{'Glass': 56, 'Plastic': 59}",undefined,11.9,2.4,28.56,3753,10,led
IN5187,DriveVision 7,7,473.35,Feature-rich infotainment system.,infotainment,BrandD,17.32,2.43,"(0.84, 0.54, 0.85)","{'Glass': 55, 'Plastic': 54}",undefined,8.8,2.3,20.24,4340,51,tft
IN9265,AutoConnect 1,32,240.78,High-resolution infotainment system.,infotainment,BrandC,17.25,2.9,"(0.83, 0.83, 0.52)","{'Glass': 54, 'Plastic': 54}",undefined,10.7,1.2,12.84,3401,0,led
IN7002,DriveVision 1,36,386.06,Advanced infotainment system.,infotainment,BrandD,17.42,2.84,"(0.79, 0.93, 0.75)","{'Glass': 43, 'Plastic': 51}",undefined,8.2,1.8,14.76,2178,-2,oled
IN3239,SmartDash 7,14,307.68,Compact infotainment system.,infotainment,BrandB,17.5,2.94,"(0.82, 0.51, 0.73)","{'Glass': 57, 'Plastic': 45}",undefined,8.3,1.2,9.96,4992,9,led
IN9509,DriveVision 8,12,253.61,High-resolution infotainment system.,infotainment,BrandA,17.01,2.15,"(0.65, 0.85, 0.95)","{'Glass': 59, 'Plastic': 44}",medium,10.4,2.8,29.12,3554,56,tft
IN1191,InfoStar 4,22,308.71,High-resolution infotainment system.,infotainment,BrandA,17.87,2.46,"(0.8, 0.63, 0.77)","{'Glass': 48, 'Plastic': 51}",undefined,7.4,1.7,12.58,2217,21,oled
IN9156,DriveVision 6,46,347.4,Compact infotainment system.,infotainment,BrandD,17.69,2.14,"(0.83, 0.81, 0.84)","{'Glass': 53, 'Plastic': 40}",medium,10.8,1.3,14.04,4920,18,tft
IN9523,InfoStar 9,38,332.44,High-resolution infotainment system.,infotainment,BrandD,17.49,2.34,"(0.66, 0.94, 0.71)","{'Glass': 48, 'Plastic': 41}",medium,5.5,1.4,7.7,3460,48,led
IN9284,InfoStar 1,20,200.63,Advanced infotainment system.,infotainment,BrandC,17.53,2.68,"(0.87, 0.96, 0.64)","{'Glass': 40, 'Plastic': 50}",low,6.9,1.8,12.42,3333,41,lcd
IN7043,InfoStar 8,18,343.31,Compact infotainment system.,infotainment,BrandA,17.38,2.26,"(0.57, 0.55, 0.6)","{'Glass': 49, 'Plastic': 57}",undefined,11.9,2.0,23.8,2546,56,tft
IN9066,SmartDash 4,35,476.54,Compact infotainment system.,infotainment,BrandD,17.65,2.8,"(1.0, 0.64, 0.97)","{'Glass': 56, 'Plastic': 40}",medium,8.0,1.3,10.4,4892,-9,lcd
IN2272,InfoStar 7,45,205.65,Feature-rich infotainment system.,infotainment,BrandC,17.53,2.21,"(0.76, 0.84, 0.85)","{'Glass': 51, 'Plastic': 43}",low,9.6,1.1,10.56,3021,-10,led
IN9545,DriveVision 4,50,467.31,Advanced infotainment system.,infotainment,BrandD,17.72,2.85,"(0.73, 0.87, 0.76)","{'Glass': 49, 'Plastic': 40}",high,5.6,1.8,10.08,3128,32,oled
IN5401,SmartDash 3,13,412.05,Feature-rich infotainment system.,infotainment,BrandB,17.83,2.92,"(0.75, 0.84, 0.86)","{'Glass': 41, 'Plastic': 58}",high,5.2,1.3,6.76,3277,36,oled
IN3850,InfoStar 8,29,430.14,Feature-rich infotainment system.,infotainment,BrandD,17.44,2.27,"(0.57, 0.91, 0.62)","{'Glass': 55, 'Plastic': 57}",undefined,6.9,1.1,7.59,3247,-1,led
IN6193,AutoConnect 1,44,346.43,Feature-rich infotainment system.,infotainment,BrandB,17.92,2.3,"(0.8, 0.85, 0.77)","{'Glass': 43, 'Plastic': 40}",undefined,6.3,2.0,12.6,4930,38,tft
IN4811,SmartDash 2,16,464.59,Compact infotainment system.,infotainment,BrandD,17.06,2.11,"(0.93, 0.74, 0.52)","{'Glass': 43, 'Plastic': 60}",undefined,9.3,3.0,27.9,2055,32,oled
IN1867,SmartDash 4,20,452.11,Compact infotainment system.,infotainment,BrandC,17.79,2.55,"(0.95, 0.87, 0.73)","{'Glass': 53, 'Plastic': 56}",high,6.1,1.3,7.93,2946,14,led
IN1386,AutoConnect 9,2,220.88,Advanced infotainment system.,infotainment,BrandC,17.3,2.98,"(0.9, 0.71, 0.96)","{'Glass': 46, 'Plastic': 51}",undefined,5.2,2.7,14.04,4620,46,oled
IN2763,SmartDash 7,46,355.13,Advanced infotainment system.,infotainment,BrandD,17.56,2.33,"(0.77, 0.79, 0.86)","{'Glass': 45, 'Plastic': 55}",undefined,6.1,2.5,15.25,2316,55,tft
IN1603,DriveVision 1,18,378.06,Compact infotainment system.,infotainment,BrandD,17.85,2.91,"(0.56, 0.9, 0.7)","{'Glass': 40, 'Plastic': 41}",undefined,7.9,2.2,17.38,2384,53,led
IN3916,DriveVision 4,17,392.16,Compact infotainment system.,infotainment,BrandA,17.08,2.11,"(0.93, 0.99, 0.55)","{'Glass': 51, 'Plastic': 45}",high,10.1,2.9,29.29,4209,10,tft
IN5614,InfoStar 6,49,472.19,Compact infotainment system.,infotainment,BrandD,17.81,2.76,"(0.67, 0.72, 0.74)","{'Glass': 46, 'Plastic': 50}",high,11.4,2.3,26.22,3663,32,lcd
IN2785,DriveVision 8,19,437.17,Advanced infotainment system.,infotainment,BrandC,17.28,2.35,"(0.71, 0.53, 0.85)","{'Glass': 53, 'Plastic': 50}",undefined,5.4,2.7,14.58,2632,9,lcd
IN4736,AutoConnect 1,19,406.12,Compact infotainment system.,infotainment,BrandC,17.69,2.85,"(0.84, 0.99, 0.97)","{'Glass': 58, 'Plastic': 42}",low,12.0,1.0,12.0,3340,-10,oled
IN3617,SmartDash 5,25,374.04,High-resolution infotainment system.,infotainment,BrandC,17.46,2.02,"(0.95, 0.95, 0.99)","{'Glass': 43, 'Plastic': 50}",low,9.6,2.0,19.2,4591,16,oled
IN7078,DriveVision 2,32,467.09,Advanced infotainment system.,infotainment,BrandA,17.05,2.07,"(0.54, 0.82, 0.51)","{'Glass': 55, 'Plastic': 54}",high,7.6,1.2,9.12,2841,33,tft
IN7370,InfoStar 3,42,295.56,Advanced infotainment system.,infotainment,BrandB,17.28,2.33,"(0.94, 0.71, 0.52)","{'Glass': 48, 'Plastic': 40}",medium,8.3,2.5,20.75,3023,29,tft
IN7574,AutoConnect 4,25,478.8,Compact infotainment system.,infotainment,BrandB,17.81,2.65,"(0.55, 0.84, 0.71)","{'Glass': 43, 'Plastic': 41}",medium,8.4,1.1,9.24,3073,57,tft
IN3865,AutoConnect 6,50,467.12,High-resolution infotainment system.,infotainment,BrandB,17.59,2.71,"(0.92, 0.7, 0.61)","{'Glass': 54, 'Plastic': 48}",high,8.6,1.5,12.9,4107,45,led
IN8296,SmartDash 9,33,293.73,Advanced infotainment system.,infotainment,BrandD,17.1,2.73,"(0.66, 0.78, 0.93)","{'Glass': 48, 'Plastic': 45}",undefined,6.4,1.5,9.6,2908,20,tft
IN2952,AutoConnect 7,30,472.69,High-resolution infotainment system.,infotainment,BrandA,17.82,2.83,"(0.94, 0.56, 0.57)","{'Glass': 53, 'Plastic': 49}",medium,5.3,1.6,8.48,3306,11,tft
IN2424,DriveVision 2,48,222.8,Compact infotainment system.,infotainment,BrandA,17.03,2.66,"(0.98, 0.67, 0.84)","{'Glass': 49, 'Plastic': 54}",undefined,9.8,1.1,10.78,2476,32,led
IN7398,SmartDash 3,41,468.82,High-resolution infotainment system.,infotainment,BrandA,17.66,2.1,"(0.83, 0.77, 0.86)","{'Glass': 41, 'Plastic': 49}",medium,9.9,1.7,16.83,2907,16,oled
IN4252,DriveVision 9,40,256.01,High-resolution infotainment system.,infotainment,BrandB,17.43,2.59,"(0.95, 0.69, 0.94)","{'Glass': 57, 'Plastic': 49}",undefined,11.8,2.6,30.68,3661,23,led
IN9683,AutoConnect 5,17,375.53,Feature-rich infotainment system.,infotainment,BrandA,17.47,2.5,"(0.6, 0.86, 0.86)","{'Glass': 51, 'Plastic': 54}",low,9.0,2.6,23.4,2806,21,led
IN6037,AutoConnect 2,7,495.09,Advanced infotainment system.,infotainment,BrandA,17.41,2.17,"(1.0, 0.75, 0.98)","{'Glass': 58, 'Plastic': 50}",low,6.2,2.3,14.26,3540,38,tft
IN6963,SmartDash 6,32,211.17,Feature-rich infotainment system.,infotainment,BrandB,17.93,2.72,"(0.84, 0.67, 0.93)","{'Glass': 57, 'Plastic': 49}",high,11.8,1.5,17.7,2776,45,led
IN1081,DriveVision 2,45,352.69,Feature-rich infotainment system.,infotainment,BrandB,17.46,2.36,"(0.86, 0.78, 0.71)","{'Glass': 47, 'Plastic': 59}",undefined,7.8,2.7,21.06,4947,48,tft
IN3653,AutoConnect 7,22,368.54,Advanced infotainment system.,infotainment,BrandA,17.03,2.3,"(0.5, 0.55, 0.9)","{'Glass': 56, 'Plastic': 49}",undefined,9.7,1.5,14.55,4550,49,tft
IN1804,InfoStar 6,43,437.81,High-resolution infotainment system.,infotainment,BrandC,17.86,2.69,"(0.7, 0.53, 0.91)","{'Glass': 44, 'Plastic': 41}",low,7.3,1.5,10.95,2745,36,oled
IN8053,SmartDash 7,16,234.1,Compact infotainment system.,infotainment,BrandB,17.15,2.03,"(0.88, 0.77, 0.66)","{'Glass': 48, 'Plastic': 57}",medium,8.3,1.4,11.62,3751,37,oled
IN1126,DriveVision 8,33,484.95,Compact infotainment system.,infotainment,BrandA,17.83,2.3,"(0.65, 0.82, 0.85)","{'Glass': 47, 'Plastic': 41}",high,5.2,2.4,12.48,3408,-8,lcd
IN3270,DriveVision 2,28,228.3,Advanced infotainment system.,infotainment,BrandA,17.45,2.3,"(0.52, 0.55, 0.88)","{'Glass': 60, 'Plastic': 43}",medium,7.9,2.1,16.59,4753,59,oled
IN9272,SmartDash 6,45,475.7,Compact infotainment system.,infotainment,BrandC,17.31,2.52,"(0.6, 0.93, 0.95)","{'Glass': 42, 'Plastic': 40}",high,6.2,2.2,13.64,4924,7,tft
