id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,primary_color,secondary_color,finish,protection_type
DT5339,Blackout 2,5,103.77,Durable decal/tint.,decalandtint,BrandB,17.53,0.9,"(1.43, 1.34, 1.07)","{'Vinyl': 77, 'Adhesive': 22}",medium,2F4F4F,F5F5F5,unfinished,scratch
DT9516,Graphic 9,21,104.31,Custom decal/tint.,decalandtint,BrandA,17.49,0.82,"(1.44, 1.4, 1.2)","{'Vinyl': 80, 'Adhesive': 15}",undefined,DAA520,FF0000,glossy,uv
DT2599,Racing 7,21,127.67,High-quality decal/tint.,decalandtint,BrandC,17.58,0.59,"(1.35, 1.4, 1.21)","{'Vinyl': 85, 'Adhesive': 21}",low,DAA520,8B4513,unfinished,dust
DT9057,Blackout 9,36,138.47,Vibrant decal/tint.,decalandtint,BrandC,17.57,0.71,"(1.01, 1.27, 1.49)","{'Vinyl': 83, 'Adhesive': 10}",undefined,FF0000,2F4F4F,matte,light
DT7494,Blackout 1,37,128.02,Vibrant decal/tint.,decalandtint,BrandA,17.56,0.57,"(1.23, 1.29, 1.37)","{'Vinyl': 79, 'Adhesive': 18}",low,2980B9,F5F5F5,glossy,dust
DT3627,Racing 8,41,134.82,High-quality decal/tint.,decalandtint,BrandC,17.49,0.7,"(1.3, 1.26, 1.06)","{'Vinyl': 85, 'Adhesive': 30}",high,DAA520,FF5733,glossy,uv
DT3932,Flame 8,39,112.85,Custom decal/tint.,decalandtint,BrandA,17.52,0.81,"(1.04, 1.02, 1.2)","{'Vinyl': 73, 'Adhesive': 26}",high,F5DEB3,FF5733,unfinished,light
DT5523,Blackout 6,10,137.76,Durable decal/tint.,decalandtint,BrandC,17.51,0.6,"(1.34, 1.29, 1.23)","{'Vinyl': 70, 'Adhesive': 21}",low,FF5733,2980B9,matte,light
DT4466,Racing 6,29,89.28,High-quality decal/tint.,decalandtint,BrandB,17.43,0.95,"(1.02, 1.48, 1.34)","{'Vinyl': 87, 'Adhesive': 24}",low,8B4513,708090,matte,light
DT9887,Graphic 9,27,91.32,Durable decal/tint.,decalandtint,BrandC,17.57,0.5,"(1.1, 1.13, 1.35)","{'Vinyl': 78, 'Adhesive': 19}",high,2980B9,DAA520,unfinished,light
DT2805,Flame 4,35,92.3,Custom decal/tint.,decalandtint,BrandC,17.56,0.61,"(1.31, 1.35, 1.27)","{'Vinyl': 81, 'Adhesive': 28}",medium,F5DEB3,FF0000,unfinished,light
DT9646,Blackout 4,40,120.21,Durable decal/tint.,decalandtint,BrandC,17.45,0.71,"(1.0, 1.43, 1.13)","{'Vinyl': 87, 'Adhesive': 27}",medium,708090,FF5733,glossy,light
DT8469,Custom 6,8,121.54,Vibrant decal/tint.,decalandtint,BrandC,17.52,0.97,"(1.22, 1.05, 1.06)","{'Vinyl': 89, 'Adhesive': 17}",high,DAA520,8B4513,unfinished,uv
DT2800,Flame 2,15,113.67,Durable decal/tint.,decalandtint,BrandA,17.53,0.67,"(1.02, 1.4, 1.03)","{'Vinyl': 79, 'Adhesive': 10}",medium,FF5733,D4AF37,unfinished,scratch
DT1651,Racing 3,4,146.16,Vibrant decal/tint.,decalandtint,BrandC,17.52,0.82,"(1.18, 1.32, 1.44)","{'Vinyl': 74, 'Adhesive': 28}",medium,8B4513,F5DEB3,unfinished,uv
DT9235,Flame 4,34,149.48,Custom decal/tint.,decalandtint,BrandB,17.56,0.68,"(1.14, 1.36, 1.27)","{'Vinyl': 85, 'Adhesive': 29}",low,708090,F5DEB3,unfinished,scratch
DT6174,Racing 6,15,94.59,Custom decal/tint.,decalandtint,BrandB,17.55,0.71,"(1.3, 1.47, 1.31)","{'Vinyl': 79, 'Adhesive': 16}",high,FF0000,D4AF37,glossy,uv
DT9564,Racing 5,41,132.75,Vibrant decal/tint.,decalandtint,BrandA,17.55,0.67,"(1.29, 1.4, 1.32)","{'Vinyl': 86, 'Adhesive': 10}",low,FF5733,2980B9,glossy,light
DT9752,Blackout 7,12,137.16,Durable decal/tint.,decalandtint,BrandB,17.57,0.69,"(1.11, 1.39, 1.48)","{'Vinyl': 77, 'Adhesive': 16}",high,F5DEB3,FF0000,unfinished,light
DT7277,Flame 2,31,90.97,Durable decal/tint.,decalandtint,BrandC,17.54,0.98,"(1.39, 1.29, 1.12)","{'Vinyl': 84, 'Adhesive': 29}",high,2980B9,708090,unfinished,dust
DT8332,Flame 8,30,141.26,High-quality decal/tint.,decalandtint,BrandC,17.58,0.66,"(1.17, 1.45, 1.26)","{'Vinyl': 82, 'Adhesive': 21}",undefined,DAA520,D4AF37,unfinished,light
DT4676,Graphic 5,19,125.23,Custom decal/tint.,decalandtint,BrandA,17.42,0.79,"(1.49, 1.3, 1.23)","{'Vinyl': 73, 'Adhesive': 29}",high,2F4F4F,2980B9,glossy,dust
DT9559,Blackout 1,25,90.25,Custom decal/tint.,decalandtint,BrandC,17.46,0.76,"(1.25, 1.49, 1.01)","{'Vinyl': 78, 'Adhesive': 30}",high,2F4F4F,F5F5F5,unfinished,uv
DT8874,Flame 7,39,93.72,Vibrant decal/tint.,decalandtint,BrandC,17.59,0.65,"(1.39, 1.46, 1.39)","{'Vinyl': 73, 'Adhesive': 23}",low,DAA520,2F4F4F,glossy,dust
DT5259,Graphic 4,47,91.48,Custom decal/tint.,decalandtint,BrandB,17.53,0.54,"(1.24, 1.32, 1.12)","{'Vinyl': 84, 'Adhesive': 19}",medium,FF5733,708090,glossy,dust
DT6152,Racing 8,23,123.26,High-quality decal/tint.,decalandtint,BrandA,17.43,0.76,"(1.39, 1.47, 1.11)","{'Vinyl': 86, 'Adhesive': 24}",medium,2F4F4F,D4AF37,glossy,light
DT3395,Blackout 6,2,140.95,Durable decal/tint.,decalandtint,BrandA,17.43,0.91,"(1.05, 1.49, 1.02)","{'Vinyl': 74, 'Adhesive': 22}",high,2980B9,8B4513,glossy,uv
DT4216,Racing 2,16,81.01,Custom decal/tint.,decalandtint,BrandB,17.59,0.78,"(1.38, 1.02, 1.31)","{'Vinyl': 73, 'Adhesive': 14}",high,FF0000,D4AF37,unfinished,dust
DT1169,Flame 9,9,124.73,High-quality decal/tint.,decalandtint,BrandC,17.56,0.6,"(1.17, 1.26, 1.24)","{'Vinyl': 73, 'Adhesive': 24}",medium,708090,2F4F4F,unfinished,dust
DT6354,Graphic 9,48,96.65,Durable decal/tint.,decalandtint,BrandB,17.48,0.6,"(1.46, 1.13, 1.46)","{'Vinyl': 81, 'Adhesive': 23}",undefined,FF5733,8B4513,unfinished,light
DT7296,Graphic 1,12,140.48,Vibrant decal/tint.,decalandtint,BrandC,17.5,0.73,"(1.24, 1.27, 1.33)","{'Vinyl': 87, 'Adhesive': 17}",low,D4AF37,8B4513,matte,uv
DT3879,Flame 9,14,83.28,Durable decal/tint.,decalandtint,BrandC,17.57,0.77,"(1.3, 1.03, 1.27)","{'Vinyl': 73, 'Adhesive': 21}",low,FF0000,2980B9,glossy,uv
DT4498,Custom 5,20,149.12,Custom decal/tint.,decalandtint,BrandB,17.57,0.71,"(1.06, 1.23, 1.32)","{'Vinyl': 76, 'Adhesive': 22}",low,F5DEB3,FF5733,matte,scratch
DT7500,Flame 2,11,143.6,Vibrant decal/tint.,decalandtint,BrandB,17.41,0.72,"(1.18, 1.44, 1.37)","{'Vinyl': 75, 'Adhesive': 17}",undefined,F5DEB3,2F4F4F,matte,dust
DT3419,Graphic 2,19,95.32,Durable decal/tint.,decalandtint,BrandA,17.44,0.9,"(1.42, 1.0, 1.07)","{'Vinyl': 71, 'Adhesive': 29}",high,FF0000,2F4F4F,glossy,light
DT5375,Custom 3,32,143.76,Vibrant decal/tint.,decalandtint,BrandB,17.5,0.78,"(1.42, 1.27, 1.0)","{'Vinyl': 72, 'Adhesive': 23}",high,708090,DAA520,glossy,light
DT7833,Custom 9,36,114.81,High-quality decal/tint.,decalandtint,BrandB,17.59,0.71,"(1.11, 1.17, 1.16)","{'Vinyl': 71, 'Adhesive': 23}",low,708090,2980B9,unfinished,dust
DT2150,Blackout 5,6,110.54,Vibrant decal/tint.,decalandtint,BrandC,17.47,0.66,"(1.27, 1.15, 1.29)","{'Vinyl': 80, 'Adhesive': 23}",medium,2F4F4F,D4AF37,matte,dust
DT6779,Blackout 9,37,85.14,High-quality decal/tint.,decalandtint,BrandC,17.59,0.9,"(1.27, 1.03, 1.11)","{'Vinyl': 74, 'Adhesive': 14}",undefined,708090,708090,matte,light
DT9221,Flame 3,49,143.1,Durable decal/tint.,decalandtint,BrandC,17.52,1.0,"(1.36, 1.32, 1.31)","{'Vinyl': 72, 'Adhesive': 16}",high,FF5733,2980B9,glossy,light
DT9355,Blackout 3,11,96.72,Custom decal/tint.,decalandtint,BrandC,17.45,0.57,"(1.01, 1.34, 1.07)","{'Vinyl': 87, 'Adhesive': 13}",high,708090,FF5733,glossy,dust
DT5465,Flame 1,44,83.06,Durable decal/tint.,decalandtint,BrandA,17.54,0.74,"(1.12, 1.39, 1.48)","{'Vinyl': 80, 'Adhesive': 27}",low,F5DEB3,FF5733,glossy,uv
DT6365,Blackout 5,20,106.18,Durable decal/tint.,decalandtint,BrandC,17.48,0.58,"(1.03, 1.0, 1.12)","{'Vinyl': 75, 'Adhesive': 20}",high,DAA520,D4AF37,unfinished,light
DT6152,Graphic 8,2,110.24,Custom decal/tint.,decalandtint,BrandC,17.52,0.91,"(1.38, 1.44, 1.15)","{'Vinyl': 75, 'Adhesive': 17}",undefined,FF5733,DAA520,glossy,dust
DT3439,Graphic 2,3,112.69,Vibrant decal/tint.,decalandtint,BrandB,17.55,0.6,"(1.28, 1.41, 1.2)","{'Vinyl': 71, 'Adhesive': 12}",medium,F5DEB3,FF5733,unfinished,light
DT7036,Blackout 6,14,93.8,High-quality decal/tint.,decalandtint,BrandC,17.44,0.6,"(1.35, 1.2, 1.23)","{'Vinyl': 89, 'Adhesive': 23}",low,DAA520,DAA520,glossy,light
DT6199,Custom 6,30,80.36,Vibrant decal/tint.,decalandtint,BrandC,17.6,0.93,"(1.17, 1.06, 1.0)","{'Vinyl': 83, 'Adhesive': 24}",medium,FF0000,D4AF37,glossy,dust
DT8668,Custom 1,35,99.22,High-quality decal/tint.,decalandtint,BrandA,17.56,0.81,"(1.33, 1.48, 1.44)","{'Vinyl': 89, 'Adhesive': 29}",medium,F5F5F5,2F4F4F,matte,uv
DT5139,Blackout 2,16,145.82,Custom decal/tint.,decalandtint,BrandC,17.52,0.57,"(1.29, 1.44, 1.04)","{'Vinyl': 78, 'Adhesive': 17}",high,2F4F4F,708090,matte,light
DT5002,Graphic 2,8,146.85,High-quality decal/tint.,decalandtint,BrandB,17.5,0.62,"(1.09, 1.37, 1.43)","{'Vinyl': 84, 'Adhesive': 10}",high,2980B9,2980B9,unfinished,light
DT6903,Custom 1,44,123.58,High-quality decal/tint.,decalandtint,BrandB,17.52,0.8,"(1.25, 1.39, 1.09)","{'Vinyl': 88, 'Adhesive': 14}",low,FF5733,DAA520,glossy,light
DT8727,Blackout 5,40,120.11,High-quality decal/tint.,decalandtint,BrandC,17.52,0.97,"(1.29, 1.25, 1.25)","{'Vinyl': 78, 'Adhesive': 17}",undefined,F5DEB3,FF0000,unfinished,scratch
DT2499,Blackout 7,21,109.21,Custom decal/tint.,decalandtint,BrandA,17.54,0.79,"(1.19, 1.42, 1.03)","{'Vinyl': 80, 'Adhesive': 22}",high,F5DEB3,DAA520,matte,light
DT7227,Flame 5,11,127.1,Durable decal/tint.,decalandtint,BrandC,17.44,0.74,"(1.14, 1.1, 1.12)","{'Vinyl': 89, 'Adhesive': 30}",undefined,2F4F4F,D4AF37,glossy,scratch
DT7816,Blackout 5,47,132.04,Custom decal/tint.,decalandtint,BrandB,17.47,0.91,"(1.28, 1.02, 1.35)","{'Vinyl': 82, 'Adhesive': 17}",undefined,FF5733,D4AF37,matte,dust
DT4811,Custom 2,25,94.33,High-quality decal/tint.,decalandtint,BrandA,17.54,0.78,"(1.19, 1.5, 1.03)","{'Vinyl': 78, 'Adhesive': 14}",medium,2F4F4F,708090,glossy,scratch
DT1073,Blackout 7,46,149.05,Custom decal/tint.,decalandtint,BrandA,17.53,0.66,"(1.06, 1.22, 1.48)","{'Vinyl': 70, 'Adhesive': 17}",low,2980B9,FF5733,matte,scratch
DT6842,Graphic 6,43,102.06,Custom decal/tint.,decalandtint,BrandC,17.57,0.62,"(1.27, 1.26, 1.42)","{'Vinyl': 87, 'Adhesive': 15}",undefined,D4AF37,FF5733,unfinished,dust
DT3135,Graphic 4,20,143.72,Vibrant decal/tint.,decalandtint,BrandA,17.42,0.65,"(1.02, 1.4, 1.18)","{'Vinyl': 71, 'Adhesive': 30}",undefined,2F4F4F,FF0000,glossy,uv
DT5053,Graphic 6,14,94.83,Vibrant decal/tint.,decalandtint,BrandB,17.43,0.89,"(1.26, 1.2, 1.31)","{'Vinyl': 70, 'Adhesive': 19}",high,FF5733,708090,matte,dust
DT6460,Flame 9,3,98.77,High-quality decal/tint.,decalandtint,BrandA,17.57,0.67,"(1.43, 1.01, 1.19)","{'Vinyl': 71, 'Adhesive': 15}",medium,2F4F4F,FF0000,unfinished,uv
DT5914,Graphic 8,14,112.43,Vibrant decal/tint.,decalandtint,BrandC,17.55,0.59,"(1.08, 1.14, 1.43)","{'Vinyl': 74, 'Adhesive': 24}",high,DAA520,8B4513,glossy,dust
DT4714,Blackout 9,30,114.96,Vibrant decal/tint.,decalandtint,BrandC,17.55,0.65,"(1.16, 1.34, 1.49)","{'Vinyl': 89, 'Adhesive': 14}",high,F5F5F5,F5F5F5,matte,light
DT5838,Blackout 2,3,114.37,Vibrant decal/tint.,decalandtint,BrandB,17.54,0.79,"(1.47, 1.45, 1.36)","{'Vinyl': 73, 'Adhesive': 11}",high,F5F5F5,F5F5F5,unfinished,light
DT2486,Flame 4,43,110.28,High-quality decal/tint.,decalandtint,BrandB,17.46,0.65,"(1.26, 1.24, 1.08)","{'Vinyl': 76, 'Adhesive': 14}",low,708090,DAA520,matte,scratch
DT2330,Graphic 8,24,130.58,Durable decal/tint.,decalandtint,BrandC,17.59,0.83,"(1.43, 1.18, 1.35)","{'Vinyl': 83, 'Adhesive': 24}",undefined,F5DEB3,FF5733,matte,dust
DT6941,Racing 2,10,87.36,High-quality decal/tint.,decalandtint,BrandA,17.48,0.75,"(1.35, 1.28, 1.28)","{'Vinyl': 77, 'Adhesive': 13}",high,2980B9,2980B9,glossy,dust
DT9905,Blackout 7,7,117.15,Durable decal/tint.,decalandtint,BrandB,17.45,0.88,"(1.06, 1.36, 1.4)","{'Vinyl': 72, 'Adhesive': 14}",high,FF5733,F5F5F5,matte,dust
DT1655,Racing 1,44,112.89,Durable decal/tint.,decalandtint,BrandA,17.48,0.85,"(1.1, 1.34, 1.4)","{'Vinyl': 74, 'Adhesive': 28}",undefined,2980B9,FF5733,unfinished,dust
DT9621,Racing 6,6,147.34,Durable decal/tint.,decalandtint,BrandB,17.56,0.94,"(1.12, 1.43, 1.06)","{'Vinyl': 88, 'Adhesive': 17}",undefined,8B4513,FF5733,unfinished,light
DT7346,Graphic 3,42,122.1,High-quality decal/tint.,decalandtint,BrandC,17.44,0.52,"(1.45, 1.23, 1.47)","{'Vinyl': 82, 'Adhesive': 20}",medium,F5DEB3,708090,matte,uv
DT4655,Custom 9,29,141.25,Vibrant decal/tint.,decalandtint,BrandC,17.46,0.52,"(1.39, 1.22, 1.09)","{'Vinyl': 90, 'Adhesive': 16}",medium,2980B9,D4AF37,unfinished,uv
DT8244,Graphic 1,39,148.39,High-quality decal/tint.,decalandtint,BrandA,17.56,0.79,"(1.39, 1.43, 1.27)","{'Vinyl': 74, 'Adhesive': 30}",undefined,FF5733,FF5733,glossy,light
DT2974,Racing 7,34,100.02,Custom decal/tint.,decalandtint,BrandA,17.41,0.75,"(1.38, 1.24, 1.47)","{'Vinyl': 70, 'Adhesive': 12}",high,FF0000,F5F5F5,glossy,light
DT7549,Graphic 9,45,113.01,High-quality decal/tint.,decalandtint,BrandC,17.53,0.76,"(1.15, 1.15, 1.19)","{'Vinyl': 71, 'Adhesive': 12}",medium,2F4F4F,D4AF37,unfinished,light
DT4748,Flame 3,11,125.93,Custom decal/tint.,decalandtint,BrandC,17.49,0.5,"(1.16, 1.49, 1.23)","{'Vinyl': 73, 'Adhesive': 30}",high,DAA520,2980B9,glossy,uv
DT6538,Flame 1,12,117.25,High-quality decal/tint.,decalandtint,BrandA,17.52,0.57,"(1.2, 1.38, 1.34)","{'Vinyl': 84, 'Adhesive': 13}",low,D4AF37,FF5733,unfinished,uv
DT7208,Graphic 7,8,80.04,Custom decal/tint.,decalandtint,BrandB,17.53,0.98,"(1.11, 1.16, 1.37)","{'Vinyl': 86, 'Adhesive': 12}",high,2F4F4F,F5F5F5,unfinished,light
DT7127,Racing 4,25,126.89,Custom decal/tint.,decalandtint,BrandC,17.55,0.6,"(1.06, 1.47, 1.22)","{'Vinyl': 78, 'Adhesive': 17}",low,8B4513,8B4513,matte,scratch
DT2796,Blackout 5,11,88.39,Vibrant decal/tint.,decalandtint,BrandC,17.5,0.56,"(1.19, 1.1, 1.37)","{'Vinyl': 86, 'Adhesive': 11}",undefined,FF0000,708090,glossy,dust
DT9123,Flame 3,28,97.65,Durable decal/tint.,decalandtint,BrandA,17.4,0.52,"(1.41, 1.3, 1.21)","{'Vinyl': 90, 'Adhesive': 22}",low,F5DEB3,D4AF37,glossy,scratch
DT6720,Blackout 2,6,143.25,High-quality decal/tint.,decalandtint,BrandB,17.48,0.63,"(1.48, 1.45, 1.16)","{'Vinyl': 84, 'Adhesive': 10}",medium,FF0000,D4AF37,glossy,scratch
DT9322,Blackout 6,21,102.04,Vibrant decal/tint.,decalandtint,BrandC,17.41,0.77,"(1.17, 1.24, 1.0)","{'Vinyl': 76, 'Adhesive': 20}",high,2F4F4F,2F4F4F,matte,scratch
DT5666,Flame 8,33,105.16,Durable decal/tint.,decalandtint,BrandB,17.57,0.59,"(1.19, 1.15, 1.07)","{'Vinyl': 78, 'Adhesive': 14}",undefined,8B4513,708090,matte,uv
DT6815,Flame 7,25,109.37,Vibrant decal/tint.,decalandtint,BrandB,17.58,0.6,"(1.46, 1.36, 1.15)","{'Vinyl': 83, 'Adhesive': 10}",medium,708090,FF5733,matte,scratch
DT9167,Graphic 6,35,123.82,Durable decal/tint.,decalandtint,BrandC,17.56,0.63,"(1.06, 1.01, 1.42)","{'Vinyl': 71, 'Adhesive': 24}",high,708090,F5F5F5,glossy,light
DT4626,Graphic 8,10,138.08,Custom decal/tint.,decalandtint,BrandA,17.46,0.77,"(1.22, 1.01, 1.09)","{'Vinyl': 78, 'Adhesive': 27}",medium,2F4F4F,D4AF37,matte,dust
DT2595,Racing 5,45,96.55,Durable decal/tint.,decalandtint,BrandC,17.58,0.82,"(1.04, 1.31, 1.17)","{'Vinyl': 82, 'Adhesive': 13}",undefined,708090,FF5733,matte,uv
DT9444,Racing 7,12,98.85,Durable decal/tint.,decalandtint,BrandC,17.54,0.96,"(1.19, 1.45, 1.45)","{'Vinyl': 70, 'Adhesive': 15}",low,FF0000,FF0000,matte,uv
DT3978,Blackout 8,37,133.96,Custom decal/tint.,decalandtint,BrandC,17.5,0.51,"(1.36, 1.49, 1.08)","{'Vinyl': 73, 'Adhesive': 27}",high,8B4513,FF5733,matte,scratch
DT3988,Graphic 4,37,95.46,High-quality decal/tint.,decalandtint,BrandC,17.41,0.96,"(1.11, 1.04, 1.27)","{'Vinyl': 90, 'Adhesive': 26}",medium,8B4513,FF0000,glossy,scratch
DT8828,Racing 3,25,88.55,Vibrant decal/tint.,decalandtint,BrandC,17.41,0.89,"(1.0, 1.2, 1.44)","{'Vinyl': 79, 'Adhesive': 19}",low,2F4F4F,2F4F4F,unfinished,dust
DT6729,Graphic 3,48,103.99,Durable decal/tint.,decalandtint,BrandA,17.58,0.96,"(1.47, 1.27, 1.0)","{'Vinyl': 88, 'Adhesive': 16}",undefined,8B4513,2F4F4F,unfinished,uv
DT9972,Graphic 4,49,84.34,Custom decal/tint.,decalandtint,BrandC,17.45,0.7,"(1.16, 1.47, 1.4)","{'Vinyl': 81, 'Adhesive': 29}",undefined,FF0000,DAA520,matte,light
DT5239,Racing 9,47,81.39,High-quality decal/tint.,decalandtint,BrandC,17.44,0.67,"(1.31, 1.04, 1.25)","{'Vinyl': 86, 'Adhesive': 13}",low,DAA520,F5F5F5,unfinished,scratch
DT1943,Custom 9,23,140.24,Durable decal/tint.,decalandtint,BrandC,17.54,0.78,"(1.07, 1.17, 1.44)","{'Vinyl': 85, 'Adhesive': 23}",undefined,D4AF37,8B4513,unfinished,dust
DT9276,Graphic 5,36,107.13,Durable decal/tint.,decalandtint,BrandB,17.52,1.0,"(1.49, 1.02, 1.22)","{'Vinyl': 78, 'Adhesive': 20}",undefined,2F4F4F,8B4513,matte,scratch
DT2839,Racing 6,15,126.62,Durable decal/tint.,decalandtint,BrandA,17.47,0.81,"(1.05, 1.07, 1.01)","{'Vinyl': 79, 'Adhesive': 22}",medium,F5DEB3,FF0000,matte,uv
