id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,voltage,amperage,power_inout,avg_lifespan,temperature_rating
WH8166,WireFlex 2,44,65.96,Reliable wiring harness.,wiringharness,BrandB,17.01,0.59,"(0.29, 0.24, 0.27)","{'Copper': 73, 'Plastic': 24}",medium,30.0,13.4,402.0,11740,74
WH5661,PowerLine 1,6,99.45,Durable wiring harness.,wiringharness,BrandB,17.39,0.76,"(0.2, 0.27, 0.23)","{'Copper': 88, 'Plastic': 19}",low,21.1,11.7,246.87,10907,14
WH7682,SafeConnect 7,37,64.75,Flexible wiring harness.,wiringharness,BrandD,17.06,0.91,"(0.24, 0.26, 0.24)","{'Copper': 81, 'Plastic': 25}",medium,21.5,19.6,421.4,13379,-3
WH7895,WireFlex 6,27,56.54,Flexible wiring harness.,wiringharness,BrandB,17.75,1.0,"(0.28, 0.28, 0.21)","{'Copper': 71, 'Plastic': 12}",undefined,31.5,14.0,441.0,13642,70
WH9146,SafeConnect 1,25,97.63,Flexible wiring harness.,wiringharness,BrandD,17.42,0.56,"(0.27, 0.27, 0.23)","{'Copper': 72, 'Plastic': 16}",medium,28.4,11.5,326.6,14518,-11
WH8408,PowerLine 4,30,58.23,Durable wiring harness.,wiringharness,BrandA,17.51,0.97,"(0.26, 0.23, 0.25)","{'Copper': 72, 'Plastic': 27}",high,31.9,12.6,401.94,10145,0
WH2598,PowerLine 2,45,59.16,Durable wiring harness.,wiringharness,BrandD,17.76,0.73,"(0.28, 0.2, 0.21)","{'Copper': 75, 'Plastic': 26}",undefined,47.6,17.9,852.04,12957,30
WH5784,PowerLine 3,10,86.95,Flexible wiring harness.,wiringharness,BrandB,17.71,0.61,"(0.28, 0.2, 0.22)","{'Copper': 79, 'Plastic': 11}",undefined,14.0,17.9,250.6,13699,12
WH3119,WireFlex 2,36,61.08,Durable wiring harness.,wiringharness,BrandD,17.98,0.73,"(0.21, 0.28, 0.2)","{'Copper': 71, 'Plastic': 20}",high,27.2,18.3,497.76,13908,-9
WH6693,WireFlex 7,21,68.69,Efficient wiring harness.,wiringharness,BrandD,17.63,0.74,"(0.21, 0.26, 0.27)","{'Copper': 75, 'Plastic': 27}",low,19.5,17.4,339.3,11018,-20
WH9398,WireFlex 2,41,58.05,Efficient wiring harness.,wiringharness,BrandD,17.88,0.8,"(0.22, 0.24, 0.27)","{'Copper': 70, 'Plastic': 11}",low,46.1,14.0,645.4,11829,32
WH7318,CablePro 3,44,88.37,Flexible wiring harness.,wiringharness,BrandC,17.61,0.8,"(0.24, 0.21, 0.3)","{'Copper': 86, 'Plastic': 28}",high,38.0,18.1,687.8,11274,44
WH9559,PowerLine 6,29,99.53,Reliable wiring harness.,wiringharness,BrandD,17.51,0.54,"(0.22, 0.21, 0.24)","{'Copper': 71, 'Plastic': 27}",high,36.7,12.3,451.41,14015,30
WH5030,CablePro 3,19,68.31,Reliable wiring harness.,wiringharness,BrandC,17.29,0.63,"(0.23, 0.22, 0.24)","{'Copper': 72, 'Plastic': 27}",undefined,14.1,15.9,224.19,14752,16
WH7199,WireFlex 2,49,57.17,Reliable wiring harness.,wiringharness,BrandB,17.83,0.69,"(0.26, 0.3, 0.24)","{'Copper': 87, 'Plastic': 14}",medium,18.6,13.8,256.68,12900,50
WH6689,CablePro 5,45,72.52,Durable wiring harness.,wiringharness,BrandA,17.03,0.75,"(0.3, 0.23, 0.21)","{'Copper': 71, 'Plastic': 29}",medium,35.9,11.6,416.44,12521,7
WH1544,PowerLine 8,18,56.31,Efficient wiring harness.,wiringharness,BrandA,17.85,0.64,"(0.24, 0.3, 0.27)","{'Copper': 74, 'Plastic': 14}",medium,46.7,10.1,471.67,12513,-11
WH1340,CablePro 2,19,77.15,Reliable wiring harness.,wiringharness,BrandC,17.83,0.98,"(0.26, 0.23, 0.25)","{'Copper': 71, 'Plastic': 18}",high,42.9,14.9,639.21,11735,42
WH1232,PowerLine 9,30,71.47,Flexible wiring harness.,wiringharness,BrandA,17.44,0.69,"(0.2, 0.28, 0.23)","{'Copper': 73, 'Plastic': 18}",high,19.8,12.5,247.5,12236,49
WH6864,PowerLine 6,20,58.31,Durable wiring harness.,wiringharness,BrandB,17.93,0.63,"(0.24, 0.26, 0.24)","{'Copper': 83, 'Plastic': 18}",low,19.3,15.0,289.5,14761,-6
WH4539,WireFlex 2,46,59.2,Flexible wiring harness.,wiringharness,BrandA,17.53,0.91,"(0.29, 0.25, 0.24)","{'Copper': 74, 'Plastic': 11}",low,44.5,12.5,556.25,11179,21
WH7254,PowerLine 4,20,66.31,Flexible wiring harness.,wiringharness,BrandA,17.17,0.72,"(0.29, 0.2, 0.29)","{'Copper': 86, 'Plastic': 12}",medium,20.5,15.9,325.95,11523,-16
WH3556,WireFlex 6,12,58.29,Durable wiring harness.,wiringharness,BrandC,17.97,0.78,"(0.23, 0.29, 0.29)","{'Copper': 76, 'Plastic': 27}",high,18.7,10.8,201.96,11908,3
WH8586,SafeConnect 6,45,81.49,Reliable wiring harness.,wiringharness,BrandC,17.86,0.58,"(0.3, 0.23, 0.2)","{'Copper': 86, 'Plastic': 17}",high,42.5,11.1,471.75,10522,48
WH2135,PowerLine 2,28,55.12,Flexible wiring harness.,wiringharness,BrandB,17.49,0.62,"(0.29, 0.28, 0.25)","{'Copper': 90, 'Plastic': 10}",medium,39.3,15.1,593.43,11744,65
WH5092,CablePro 7,38,57.66,Flexible wiring harness.,wiringharness,BrandA,17.15,0.66,"(0.22, 0.29, 0.21)","{'Copper': 82, 'Plastic': 27}",medium,27.8,19.8,550.44,11224,-10
WH4271,SafeConnect 4,48,69.05,Reliable wiring harness.,wiringharness,BrandA,17.99,0.6,"(0.29, 0.21, 0.25)","{'Copper': 90, 'Plastic': 16}",undefined,14.5,13.3,192.85,10915,43
WH6856,SafeConnect 5,27,93.58,Durable wiring harness.,wiringharness,BrandD,17.56,0.72,"(0.28, 0.24, 0.3)","{'Copper': 89, 'Plastic': 21}",medium,44.8,15.2,680.96,13586,-1
WH2899,PowerLine 9,2,62.45,Reliable wiring harness.,wiringharness,BrandA,17.77,0.9,"(0.22, 0.29, 0.22)","{'Copper': 73, 'Plastic': 19}",low,22.4,18.2,407.68,12568,15
WH6026,CablePro 1,18,84.52,Durable wiring harness.,wiringharness,BrandA,17.35,0.89,"(0.2, 0.22, 0.24)","{'Copper': 82, 'Plastic': 16}",medium,24.0,17.7,424.8,13499,61
WH4810,CablePro 2,48,51.07,Flexible wiring harness.,wiringharness,BrandB,17.41,0.71,"(0.28, 0.23, 0.29)","{'Copper': 82, 'Plastic': 13}",medium,28.9,17.7,511.53,14736,30
WH5087,PowerLine 3,21,92.58,Efficient wiring harness.,wiringharness,BrandB,17.15,0.85,"(0.24, 0.21, 0.3)","{'Copper': 72, 'Plastic': 10}",medium,20.6,17.5,360.5,11099,14
WH3446,SafeConnect 8,3,70.65,Durable wiring harness.,wiringharness,BrandC,17.06,0.64,"(0.23, 0.26, 0.25)","{'Copper': 76, 'Plastic': 29}",medium,42.7,16.8,717.36,11952,-2
WH1833,CablePro 8,24,99.48,Flexible wiring harness.,wiringharness,BrandC,17.39,0.88,"(0.22, 0.22, 0.28)","{'Copper': 77, 'Plastic': 28}",medium,36.4,19.6,713.44,10590,49
WH6197,PowerLine 7,4,82.81,Efficient wiring harness.,wiringharness,BrandB,17.88,0.52,"(0.26, 0.22, 0.26)","{'Copper': 90, 'Plastic': 24}",high,47.1,16.9,795.99,10887,74
WH4099,PowerLine 8,41,59.08,Durable wiring harness.,wiringharness,BrandC,17.22,0.52,"(0.27, 0.28, 0.25)","{'Copper': 85, 'Plastic': 19}",undefined,24.8,12.7,314.96,11988,68
WH3943,CablePro 2,44,69.94,Flexible wiring harness.,wiringharness,BrandB,17.46,0.52,"(0.23, 0.23, 0.24)","{'Copper': 84, 'Plastic': 13}",undefined,21.2,10.7,226.84,13084,-11
WH9916,PowerLine 6,44,57.89,Flexible wiring harness.,wiringharness,BrandD,17.76,0.7,"(0.27, 0.22, 0.21)","{'Copper': 81, 'Plastic': 19}",high,15.5,17.2,266.6,13690,11
WH1420,PowerLine 7,22,59.83,Efficient wiring harness.,wiringharness,BrandD,17.77,0.63,"(0.21, 0.25, 0.24)","{'Copper': 79, 'Plastic': 14}",undefined,26.9,19.4,521.86,10940,4
WH7662,PowerLine 2,34,62.56,Durable wiring harness.,wiringharness,BrandA,17.94,0.81,"(0.23, 0.29, 0.21)","{'Copper': 76, 'Plastic': 16}",low,16.4,13.6,223.04,12803,48
WH8901,CablePro 9,12,99.49,Efficient wiring harness.,wiringharness,BrandA,17.96,0.59,"(0.27, 0.25, 0.26)","{'Copper': 75, 'Plastic': 18}",medium,27.9,19.5,544.05,12474,34
WH5670,CablePro 3,13,53.47,Reliable wiring harness.,wiringharness,BrandC,17.39,0.73,"(0.24, 0.21, 0.22)","{'Copper': 81, 'Plastic': 20}",high,28.7,19.7,565.39,10140,2
WH6338,CablePro 1,31,97.69,Flexible wiring harness.,wiringharness,BrandA,17.88,0.76,"(0.2, 0.29, 0.27)","{'Copper': 82, 'Plastic': 16}",medium,20.2,15.0,303.0,11085,-20
WH7693,SafeConnect 5,50,94.01,Reliable wiring harness.,wiringharness,BrandA,17.89,0.55,"(0.2, 0.2, 0.24)","{'Copper': 73, 'Plastic': 11}",undefined,16.8,14.6,245.28,14395,29
WH9940,SafeConnect 5,33,60.44,Efficient wiring harness.,wiringharness,BrandA,17.72,0.89,"(0.28, 0.29, 0.22)","{'Copper': 80, 'Plastic': 11}",low,34.5,19.7,679.65,10685,-15
WH4363,CablePro 2,48,72.01,Reliable wiring harness.,wiringharness,BrandB,17.11,0.57,"(0.26, 0.2, 0.25)","{'Copper': 73, 'Plastic': 19}",undefined,22.8,19.3,440.04,10773,-12
WH7953,SafeConnect 4,44,78.76,Durable wiring harness.,wiringharness,BrandD,17.64,0.78,"(0.24, 0.29, 0.23)","{'Copper': 76, 'Plastic': 16}",high,35.1,17.3,607.23,11284,48
WH5452,CablePro 1,43,90.44,Durable wiring harness.,wiringharness,BrandC,17.69,0.8,"(0.29, 0.3, 0.23)","{'Copper': 86, 'Plastic': 28}",medium,41.0,18.0,738.0,13208,70
WH8938,WireFlex 9,40,82.13,Flexible wiring harness.,wiringharness,BrandB,17.21,0.7,"(0.24, 0.22, 0.24)","{'Copper': 85, 'Plastic': 14}",medium,19.5,19.6,382.2,13005,2
WH2576,SafeConnect 3,46,56.9,Efficient wiring harness.,wiringharness,BrandD,17.95,0.99,"(0.3, 0.29, 0.21)","{'Copper': 81, 'Plastic': 16}",high,42.4,12.8,542.72,11855,39
WH4640,CablePro 3,43,90.84,Efficient wiring harness.,wiringharness,BrandA,17.63,0.83,"(0.27, 0.3, 0.23)","{'Copper': 89, 'Plastic': 26}",high,42.5,11.2,476.0,10690,48
WH6962,WireFlex 6,7,72.0,Efficient wiring harness.,wiringharness,BrandD,17.61,0.88,"(0.25, 0.24, 0.25)","{'Copper': 90, 'Plastic': 16}",high,17.4,10.6,184.44,13943,64
WH8965,SafeConnect 7,12,60.6,Flexible wiring harness.,wiringharness,BrandB,17.35,0.82,"(0.29, 0.25, 0.24)","{'Copper': 78, 'Plastic': 13}",medium,16.6,15.8,262.28,12480,-1
WH8520,CablePro 1,47,54.44,Durable wiring harness.,wiringharness,BrandD,17.08,0.87,"(0.2, 0.22, 0.23)","{'Copper': 70, 'Plastic': 17}",medium,25.1,16.7,419.17,12796,36
WH3315,CablePro 3,28,63.38,Efficient wiring harness.,wiringharness,BrandC,17.69,0.81,"(0.2, 0.23, 0.21)","{'Copper': 77, 'Plastic': 15}",medium,18.0,15.7,282.6,13436,1
WH1780,SafeConnect 3,29,70.08,Reliable wiring harness.,wiringharness,BrandC,17.44,0.72,"(0.2, 0.24, 0.24)","{'Copper': 85, 'Plastic': 16}",high,16.7,17.2,287.24,14869,17
WH1043,PowerLine 2,19,91.33,Durable wiring harness.,wiringharness,BrandA,17.22,0.58,"(0.28, 0.2, 0.24)","{'Copper': 88, 'Plastic': 17}",medium,43.4,11.1,481.74,13551,-13
WH7866,PowerLine 8,20,56.95,Efficient wiring harness.,wiringharness,BrandC,17.23,0.84,"(0.21, 0.26, 0.22)","{'Copper': 76, 'Plastic': 15}",undefined,29.9,13.6,406.64,14223,40
WH7703,WireFlex 4,43,51.87,Reliable wiring harness.,wiringharness,BrandC,17.84,0.76,"(0.29, 0.22, 0.27)","{'Copper': 77, 'Plastic': 14}",low,42.4,10.0,424.0,14386,56
WH2875,CablePro 6,6,77.6,Flexible wiring harness.,wiringharness,BrandB,17.82,0.69,"(0.28, 0.29, 0.23)","{'Copper': 75, 'Plastic': 16}",low,36.5,10.0,365.0,13669,21
WH3805,PowerLine 1,50,63.02,Durable wiring harness.,wiringharness,BrandD,17.93,0.92,"(0.26, 0.26, 0.22)","{'Copper': 76, 'Plastic': 29}",high,13.0,10.3,133.9,10094,28
WH5515,SafeConnect 4,22,87.66,Efficient wiring harness.,wiringharness,BrandC,17.95,0.59,"(0.25, 0.22, 0.29)","{'Copper': 84, 'Plastic': 17}",low,19.4,16.6,322.04,12362,30
WH2124,PowerLine 3,4,81.23,Durable wiring harness.,wiringharness,BrandC,17.92,0.91,"(0.25, 0.25, 0.21)","{'Copper': 74, 'Plastic': 22}",medium,39.8,14.3,569.14,12921,69
WH2708,CablePro 9,2,80.21,Durable wiring harness.,wiringharness,BrandC,17.5,0.84,"(0.28, 0.22, 0.29)","{'Copper': 76, 'Plastic': 23}",low,46.2,15.3,706.86,10142,5
WH5086,SafeConnect 9,35,54.18,Durable wiring harness.,wiringharness,BrandC,17.36,0.83,"(0.28, 0.26, 0.21)","{'Copper': 78, 'Plastic': 27}",undefined,42.6,14.7,626.22,11462,-3
WH3403,WireFlex 6,48,99.8,Flexible wiring harness.,wiringharness,BrandA,17.31,0.92,"(0.28, 0.3, 0.27)","{'Copper': 75, 'Plastic': 22}",medium,40.6,10.4,422.24,14542,-3
WH9656,SafeConnect 2,7,55.92,Durable wiring harness.,wiringharness,BrandC,17.11,0.61,"(0.25, 0.23, 0.2)","{'Copper': 72, 'Plastic': 19}",medium,33.1,15.0,496.5,11351,-17
WH7680,SafeConnect 9,34,67.81,Efficient wiring harness.,wiringharness,BrandB,17.53,0.93,"(0.21, 0.22, 0.21)","{'Copper': 72, 'Plastic': 25}",low,33.5,10.2,341.7,11438,27
WH9596,WireFlex 9,8,62.57,Durable wiring harness.,wiringharness,BrandC,17.67,0.64,"(0.25, 0.27, 0.3)","{'Copper': 73, 'Plastic': 19}",undefined,47.8,13.1,626.18,10617,-2
WH8273,CablePro 8,6,75.45,Reliable wiring harness.,wiringharness,BrandC,17.31,0.88,"(0.25, 0.26, 0.28)","{'Copper': 81, 'Plastic': 15}",medium,23.2,14.5,336.4,11331,16
WH2342,PowerLine 9,13,53.35,Reliable wiring harness.,wiringharness,BrandD,17.19,0.67,"(0.24, 0.24, 0.23)","{'Copper': 70, 'Plastic': 11}",undefined,12.1,13.2,159.72,13024,79
WH9049,CablePro 7,6,53.33,Reliable wiring harness.,wiringharness,BrandC,17.28,0.79,"(0.29, 0.28, 0.23)","{'Copper': 86, 'Plastic': 16}",high,41.5,10.5,435.75,12398,27
WH6137,SafeConnect 2,33,83.31,Flexible wiring harness.,wiringharness,BrandB,17.48,0.56,"(0.2, 0.21, 0.21)","{'Copper': 80, 'Plastic': 16}",high,17.7,11.8,208.86,14292,62
WH1775,PowerLine 1,23,94.61,Efficient wiring harness.,wiringharness,BrandA,17.59,0.71,"(0.28, 0.27, 0.25)","{'Copper': 90, 'Plastic': 19}",low,14.0,16.4,229.6,11062,47
WH6732,PowerLine 7,17,85.51,Durable wiring harness.,wiringharness,BrandB,17.86,0.83,"(0.25, 0.21, 0.25)","{'Copper': 90, 'Plastic': 25}",medium,27.1,19.4,525.74,12811,3
WH3523,WireFlex 6,36,97.32,Flexible wiring harness.,wiringharness,BrandA,17.58,0.66,"(0.22, 0.25, 0.28)","{'Copper': 73, 'Plastic': 15}",high,44.1,17.2,758.52,13887,75
WH5875,SafeConnect 4,16,96.1,Efficient wiring harness.,wiringharness,BrandD,17.88,0.67,"(0.25, 0.3, 0.28)","{'Copper': 77, 'Plastic': 18}",low,12.8,12.8,163.84,12783,77
WH5289,CablePro 9,25,98.82,Reliable wiring harness.,wiringharness,BrandD,17.68,0.62,"(0.25, 0.24, 0.24)","{'Copper': 86, 'Plastic': 21}",undefined,13.1,13.7,179.47,10389,60
WH7530,WireFlex 2,25,91.73,Flexible wiring harness.,wiringharness,BrandC,17.12,0.52,"(0.23, 0.22, 0.3)","{'Copper': 90, 'Plastic': 30}",medium,40.9,17.0,695.3,10776,57
WH8957,SafeConnect 4,31,72.39,Efficient wiring harness.,wiringharness,BrandC,17.73,0.8,"(0.26, 0.27, 0.2)","{'Copper': 79, 'Plastic': 30}",low,36.5,11.4,416.1,13690,47
WH3130,PowerLine 7,50,78.05,Durable wiring harness.,wiringharness,BrandD,17.64,0.84,"(0.27, 0.28, 0.28)","{'Copper': 78, 'Plastic': 10}",medium,39.9,14.2,566.58,11980,45
WH8596,CablePro 7,16,63.4,Durable wiring harness.,wiringharness,BrandB,17.91,0.84,"(0.24, 0.27, 0.24)","{'Copper': 86, 'Plastic': 23}",medium,21.8,14.7,320.46,14131,38
