id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,torque,horsepower,transmission_type
TR1614,HeavyTorque 1,8,1301.9,Efficient cvt transmission.,transmission,BrandA,17.59,120.42,"(0.8, 0.95, 1.33)","{'Copper': 50, 'Steel': 50}",medium,510.6,110.6,CVT
TR3153,SwiftShift 2,6,2351.32,Smooth automatic transmission.,transmission,BrandC,17.31,109.35,"(1.28, 0.8, 0.79)","{'Aluminum': 80, 'Titanium': 20}",high,549.5,150.3,Automatic
TR9245,DriveMax 3,9,1371.9,Durable manual transmission.,transmission,BrandE,17.47,126.41,"(1.16, 0.82, 1.18)","{'Copper': 50, 'Steel': 50}",medium,572.5,133.5,Manual
TR2180,ShiftPro 7,11,2239.21,Durable cvt transmission.,transmission,BrandE,17.4,86.8,"(1.36, 0.75, 1.4)","{'Steel': 70, 'Aluminum': 30}",high,307.2,246.3,CVT
TR8739,HeavyTorque 2,6,1181.94,Smooth cvt transmission.,transmission,BrandA,17.59,80.79,"(0.54, 1.44, 1.15)","{'Steel': 60, 'Aluminum': 40}",high,338.3,203.0,CVT
TR8192,DriveMax 4,35,1633.79,Durable automatic transmission.,transmission,BrandC,17.46,89.26,"(0.73, 0.65, 1.09)","{'Steel': 60, 'Aluminum': 40}",low,416.6,237.7,Automatic
TR6664,TurboClutch 6,41,1930.66,Efficient dual-clutch transmission.,transmission,BrandD,17.44,127.38,"(1.11, 0.63, 0.77)","{'Aluminum': 80, 'Titanium': 20}",high,461.3,114.4,Dual-Clutch
TR9596,SwiftShift 8,13,2150.44,Smooth automatic transmission.,transmission,BrandE,17.39,124.03,"(0.81, 0.84, 0.91)","{'Steel': 70, 'Aluminum': 30}",low,276.4,190.4,Automatic
TR9706,TurboClutch 2,36,2114.0,Durable cvt transmission.,transmission,BrandE,17.58,101.8,"(0.85, 1.27, 1.43)","{'Copper': 50, 'Steel': 50}",high,439.9,163.4,CVT
TR5317,SwiftShift 5,44,2318.05,Smooth automatic transmission.,transmission,BrandC,17.56,112.99,"(1.04, 1.16, 0.94)","{'Steel': 75, 'Iron': 25}",high,564.6,175.1,Automatic
TR8964,SwiftShift 9,46,1525.91,Efficient cvt transmission.,transmission,BrandB,17.59,126.13,"(1.23, 0.82, 0.95)","{'Steel': 60, 'Aluminum': 40}",low,393.7,149.0,CVT
TR8520,ShiftPro 1,27,1819.15,Efficient automatic transmission.,transmission,BrandC,17.56,77.76,"(1.0, 0.84, 0.82)","{'Steel': 75, 'Iron': 25}",medium,358.5,145.1,Automatic
TR5162,HeavyTorque 7,11,2548.13,Durable dual-clutch transmission.,transmission,BrandE,17.51,80.75,"(1.42, 0.93, 0.86)","{'Steel': 70, 'Aluminum': 30}",low,588.6,172.3,Dual-Clutch
TR1981,DriveMax 3,40,1131.4,Efficient manual transmission.,transmission,BrandA,17.33,95.38,"(1.3, 0.83, 1.31)","{'Steel': 60, 'Aluminum': 40}",medium,271.0,167.8,Manual
TR8327,SwiftShift 8,24,2099.87,Reliable cvt transmission.,transmission,BrandC,17.49,99.01,"(0.76, 1.18, 1.16)","{'Aluminum': 80, 'Titanium': 20}",medium,286.3,239.1,CVT
TR5479,SwiftShift 3,36,1428.01,Reliable manual transmission.,transmission,BrandC,17.43,76.06,"(1.06, 0.96, 1.35)","{'Copper': 50, 'Steel': 50}",medium,421.5,218.7,Manual
TR1235,SwiftShift 2,11,1499.43,Reliable cvt transmission.,transmission,BrandB,17.51,122.73,"(0.72, 0.9, 1.48)","{'Steel': 70, 'Aluminum': 30}",medium,389.6,169.5,CVT
TR1007,TurboClutch 5,39,1523.33,Efficient automatic transmission.,transmission,BrandB,17.53,89.6,"(0.55, 0.67, 0.5)","{'Copper': 50, 'Steel': 50}",high,535.7,237.2,Automatic
TR9066,DriveMax 8,39,1566.22,Durable automatic transmission.,transmission,BrandC,17.48,90.29,"(1.21, 0.77, 0.96)","{'Copper': 50, 'Steel': 50}",low,274.2,234.0,Automatic
TR9253,TurboClutch 4,46,2100.65,Durable automatic transmission.,transmission,BrandB,17.41,93.87,"(0.8, 1.0, 0.88)","{'Steel': 75, 'Iron': 25}",low,504.1,159.4,Automatic
TR2385,ShiftPro 3,6,1441.02,Smooth cvt transmission.,transmission,BrandC,17.45,80.66,"(1.49, 0.97, 1.23)","{'Steel': 60, 'Aluminum': 40}",low,321.6,139.8,CVT
TR4708,SwiftShift 8,25,1381.09,Reliable cvt transmission.,transmission,BrandE,17.47,82.05,"(1.34, 1.48, 1.34)","{'Steel': 70, 'Aluminum': 30}",low,211.5,176.1,CVT
TR4152,HeavyTorque 6,47,1492.2,Reliable cvt transmission.,transmission,BrandB,17.4,98.7,"(0.7, 0.62, 0.74)","{'Aluminum': 80, 'Titanium': 20}",medium,537.2,184.2,CVT
TR8202,DriveMax 5,18,1597.93,Efficient manual transmission.,transmission,BrandB,17.41,88.59,"(0.93, 0.86, 0.85)","{'Steel': 60, 'Aluminum': 40}",medium,212.2,170.2,Manual
TR7106,SwiftShift 2,35,2063.63,Reliable automatic transmission.,transmission,BrandE,17.48,99.62,"(1.22, 0.75, 1.03)","{'Copper': 50, 'Steel': 50}",high,549.6,198.3,Automatic
TR6844,DriveMax 3,5,1576.06,Smooth automatic transmission.,transmission,BrandA,17.48,129.98,"(1.22, 1.02, 1.06)","{'Aluminum': 80, 'Titanium': 20}",high,430.1,117.9,Automatic
TR3295,SwiftShift 2,21,2233.21,Durable manual transmission.,transmission,BrandE,17.43,102.71,"(0.78, 1.12, 0.53)","{'Steel': 70, 'Aluminum': 30}",medium,543.8,158.9,Manual
TR6305,ShiftPro 9,8,2685.2,Durable cvt transmission.,transmission,BrandB,17.51,82.25,"(1.42, 1.34, 0.56)","{'Steel': 75, 'Iron': 25}",low,308.2,133.4,CVT
TR6464,HeavyTorque 1,31,2034.2,Reliable manual transmission.,transmission,BrandC,17.37,82.47,"(0.6, 0.77, 0.98)","{'Copper': 50, 'Steel': 50}",medium,299.7,187.3,Manual
TR5941,HeavyTorque 5,46,2690.66,Durable cvt transmission.,transmission,BrandC,17.46,89.39,"(0.62, 0.94, 0.72)","{'Copper': 50, 'Steel': 50}",low,463.2,185.8,CVT
TR6321,TurboClutch 7,13,2677.14,Efficient manual transmission.,transmission,BrandD,17.4,129.87,"(1.04, 0.7, 1.26)","{'Steel': 70, 'Aluminum': 30}",medium,579.7,165.1,Manual
TR8577,TurboClutch 5,33,1295.83,Efficient manual transmission.,transmission,BrandD,17.35,112.64,"(0.72, 0.59, 0.74)","{'Aluminum': 80, 'Titanium': 20}",medium,223.9,183.8,Manual
TR7628,SwiftShift 8,49,2095.38,Durable cvt transmission.,transmission,BrandE,17.55,122.02,"(0.89, 0.54, 1.01)","{'Steel': 60, 'Aluminum': 40}",medium,220.6,171.8,CVT
TR2676,SwiftShift 3,39,2721.31,Efficient manual transmission.,transmission,BrandD,17.36,90.46,"(0.6, 1.23, 1.5)","{'Aluminum': 80, 'Titanium': 20}",low,364.6,170.0,Manual
TR7975,ShiftPro 6,31,1594.1,Durable manual transmission.,transmission,BrandE,17.47,123.53,"(1.45, 0.52, 0.94)","{'Steel': 70, 'Aluminum': 30}",low,551.9,101.5,Manual
TR6398,TurboClutch 5,26,1044.16,Reliable dual-clutch transmission.,transmission,BrandC,17.39,77.33,"(0.78, 1.34, 0.64)","{'Steel': 70, 'Aluminum': 30}",high,330.8,111.3,Dual-Clutch
TR3985,DriveMax 9,32,2841.98,Efficient cvt transmission.,transmission,BrandB,17.43,93.82,"(1.48, 1.24, 1.32)","{'Aluminum': 80, 'Titanium': 20}",high,437.9,179.3,CVT
TR9161,HeavyTorque 7,37,1653.43,Durable manual transmission.,transmission,BrandC,17.49,98.54,"(0.77, 1.33, 0.79)","{'Copper': 50, 'Steel': 50}",low,574.3,164.9,Manual
TR2859,DriveMax 1,24,2849.64,Reliable dual-clutch transmission.,transmission,BrandE,17.57,95.61,"(0.93, 0.53, 1.31)","{'Steel': 70, 'Aluminum': 30}",high,491.0,186.9,Dual-Clutch
TR3579,ShiftPro 4,46,2294.65,Durable cvt transmission.,transmission,BrandB,17.32,97.09,"(0.95, 0.96, 0.84)","{'Steel': 70, 'Aluminum': 30}",medium,310.2,234.6,CVT
TR8041,ShiftPro 6,10,2969.1,Smooth dual-clutch transmission.,transmission,BrandD,17.53,80.09,"(1.34, 1.48, 0.85)","{'Copper': 50, 'Steel': 50}",high,339.5,141.3,Dual-Clutch
TR2507,TurboClutch 4,39,2579.7,Efficient manual transmission.,transmission,BrandE,17.32,84.08,"(1.49, 1.24, 1.44)","{'Aluminum': 80, 'Titanium': 20}",medium,473.7,123.1,Manual
TR4823,HeavyTorque 3,14,1143.34,Reliable cvt transmission.,transmission,BrandB,17.36,73.62,"(0.86, 1.3, 0.95)","{'Steel': 70, 'Aluminum': 30}",high,289.4,238.6,CVT
TR7797,SwiftShift 6,1,2250.91,Reliable automatic transmission.,transmission,BrandB,17.51,89.07,"(0.79, 1.46, 0.69)","{'Aluminum': 80, 'Titanium': 20}",high,217.3,143.7,Automatic
TR5146,ShiftPro 6,8,2693.94,Smooth manual transmission.,transmission,BrandC,17.56,73.62,"(0.56, 1.2, 1.0)","{'Aluminum': 80, 'Titanium': 20}",medium,433.1,149.6,Manual
TR8246,ShiftPro 7,6,1661.39,Durable manual transmission.,transmission,BrandE,17.44,88.89,"(0.78, 0.51, 0.81)","{'Steel': 60, 'Aluminum': 40}",high,248.1,198.4,Manual
TR5913,DriveMax 4,25,2662.62,Reliable manual transmission.,transmission,BrandE,17.37,72.84,"(0.53, 0.98, 1.23)","{'Steel': 60, 'Aluminum': 40}",high,559.6,244.7,Manual
TR8887,HeavyTorque 8,42,2148.57,Efficient automatic transmission.,transmission,BrandE,17.53,116.64,"(0.92, 1.17, 0.66)","{'Steel': 60, 'Aluminum': 40}",high,264.1,241.2,Automatic
TR2011,ShiftPro 1,18,2214.91,Efficient dual-clutch transmission.,transmission,BrandD,17.33,124.17,"(0.67, 0.78, 1.4)","{'Steel': 75, 'Iron': 25}",medium,344.6,206.5,Dual-Clutch
TR8790,TurboClutch 7,36,1229.72,Reliable cvt transmission.,transmission,BrandA,17.32,116.78,"(1.45, 1.21, 0.67)","{'Steel': 60, 'Aluminum': 40}",high,537.3,121.6,CVT
TR8438,ShiftPro 8,18,1657.27,Smooth cvt transmission.,transmission,BrandB,17.38,85.32,"(1.36, 0.94, 1.01)","{'Steel': 75, 'Iron': 25}",medium,465.8,117.8,CVT
TR6734,HeavyTorque 3,20,2938.74,Efficient automatic transmission.,transmission,BrandE,17.58,113.47,"(0.51, 0.64, 1.33)","{'Aluminum': 80, 'Titanium': 20}",low,565.5,235.0,Automatic
TR9916,DriveMax 9,43,2222.3,Efficient cvt transmission.,transmission,BrandA,17.32,120.49,"(1.1, 0.67, 1.12)","{'Steel': 60, 'Aluminum': 40}",low,563.7,163.7,CVT
TR5404,TurboClutch 8,31,1322.31,Durable cvt transmission.,transmission,BrandD,17.5,101.69,"(0.68, 0.75, 0.56)","{'Steel': 60, 'Aluminum': 40}",low,292.9,220.9,CVT
TR8208,DriveMax 6,42,1820.56,Smooth cvt transmission.,transmission,BrandB,17.31,97.22,"(0.55, 1.46, 0.65)","{'Steel': 70, 'Aluminum': 30}",high,569.8,163.6,CVT
TR8212,TurboClutch 8,28,2945.04,Reliable cvt transmission.,transmission,BrandB,17.56,101.56,"(1.33, 1.0, 1.49)","{'Steel': 70, 'Aluminum': 30}",high,202.8,222.6,CVT
TR3730,SwiftShift 4,22,1902.42,Efficient automatic transmission.,transmission,BrandE,17.57,71.46,"(1.33, 0.84, 0.52)","{'Steel': 70, 'Aluminum': 30}",medium,575.6,192.7,Automatic
TR6261,SwiftShift 3,6,1529.07,Efficient automatic transmission.,transmission,BrandB,17.55,82.41,"(1.06, 0.9, 1.34)","{'Steel': 70, 'Aluminum': 30}",high,281.6,181.9,Automatic
TR4965,HeavyTorque 3,14,1737.36,Reliable dual-clutch transmission.,transmission,BrandD,17.34,105.18,"(1.47, 1.07, 0.58)","{'Steel': 60, 'Aluminum': 40}",high,535.9,144.2,Dual-Clutch
TR6438,SwiftShift 1,23,1531.04,Smooth automatic transmission.,transmission,BrandD,17.43,77.71,"(1.37, 0.69, 0.86)","{'Steel': 75, 'Iron': 25}",low,277.5,217.1,Automatic
